frequency,raw,error,smoothed,error_smoothed,equalization,fixed_band_eq,equalized_raw,equalized_smoothed,target
25.91,5.56,-2.49,5.56,-2.49,2.49,0.20,8.05,8.05,8.05
26.16,5.57,-2.48,5.57,-2.47,2.47,0.21,8.04,8.05,8.05
26.43,5.59,-2.46,5.59,-2.45,2.45,0.21,8.04,8.04,8.04
26.69,5.61,-2.43,5.60,-2.44,2.44,0.22,8.05,8.04,8.04
26.96,5.62,-2.42,5.62,-2.42,2.42,0.23,8.04,8.04,8.04
27.23,5.63,-2.41,5.63,-2.40,2.40,0.23,8.03,8.04,8.04
27.50,5.65,-2.39,5.64,-2.39,2.39,0.24,8.04,8.03,8.03
27.77,5.66,-2.37,5.66,-2.37,2.37,0.24,8.03,8.03,8.03
28.05,5.67,-2.36,5.67,-2.36,2.36,0.25,8.03,8.03,8.03
28.33,5.69,-2.35,5.69,-2.35,2.35,0.26,8.03,8.03,8.04
28.62,5.70,-2.33,5.70,-2.33,2.33,0.26,8.03,8.03,8.03
28.90,5.72,-2.31,5.72,-2.32,2.32,0.27,8.03,8.03,8.03
29.19,5.73,-2.30,5.73,-2.30,2.30,0.28,8.03,8.03,8.03
29.48,5.74,-2.29,5.74,-2.28,2.28,0.29,8.02,8.02,8.02
29.78,5.75,-2.27,5.75,-2.27,2.27,0.30,8.02,8.02,8.02
30.08,5.77,-2.25,5.77,-2.25,2.25,0.30,8.02,8.02,8.02
30.38,5.78,-2.24,5.78,-2.23,2.23,0.31,8.01,8.01,8.01
30.68,5.80,-2.21,5.80,-2.21,2.22,0.32,8.02,8.02,8.01
30.99,5.81,-2.20,5.81,-2.20,2.20,0.33,8.01,8.01,8.01
31.30,5.82,-2.18,5.82,-2.19,2.19,0.34,8.01,8.01,8.00
31.61,5.82,-2.18,5.82,-2.18,2.18,0.35,7.99,8.00,8.00
31.93,5.83,-2.16,5.83,-2.16,2.16,0.36,7.99,7.99,7.99
32.24,5.84,-2.15,5.84,-2.15,2.15,0.37,7.99,7.99,7.99
32.57,5.85,-2.14,5.85,-2.14,2.13,0.38,7.98,7.98,7.98
32.89,5.86,-2.12,5.86,-2.12,2.12,0.39,7.98,7.98,7.98
33.22,5.87,-2.10,5.87,-2.10,2.10,0.41,7.97,7.97,7.97
33.55,5.89,-2.08,5.88,-2.08,2.08,0.42,7.97,7.97,7.97
33.89,5.90,-2.06,5.90,-2.06,2.06,0.43,7.96,7.96,7.96
34.23,5.91,-2.05,5.91,-2.04,2.04,0.44,7.95,7.96,7.96
34.57,5.93,-2.02,5.93,-2.03,2.02,0.46,7.95,7.95,7.95
34.92,5.94,-2.01,5.94,-2.01,2.01,0.47,7.95,7.94,7.94
35.27,5.95,-1.99,5.95,-1.99,1.99,0.49,7.94,7.94,7.94
35.62,5.96,-1.97,5.96,-1.97,1.98,0.50,7.93,7.93,7.93
35.97,5.97,-1.96,5.97,-1.96,1.96,0.52,7.93,7.93,7.92
36.33,5.97,-1.95,5.97,-1.95,1.95,0.53,7.92,7.92,7.92
36.70,5.97,-1.94,5.97,-1.94,1.94,0.55,7.91,7.91,7.91
37.06,5.97,-1.93,5.97,-1.93,1.93,0.57,7.90,7.90,7.90
37.43,5.97,-1.92,5.97,-1.92,1.92,0.59,7.89,7.89,7.89
37.81,5.97,-1.92,5.97,-1.91,1.91,0.60,7.88,7.88,7.88
38.19,5.97,-1.90,5.97,-1.90,1.90,0.62,7.87,7.87,7.87
38.57,5.97,-1.89,5.97,-1.89,1.89,0.64,7.86,7.86,7.86
38.95,5.97,-1.88,5.97,-1.87,1.87,0.66,7.84,7.84,7.85
39.34,5.97,-1.86,5.97,-1.86,1.86,0.69,7.83,7.83,7.83
39.74,5.97,-1.85,5.97,-1.84,1.84,0.71,7.81,7.81,7.82
40.14,5.97,-1.83,5.97,-1.83,1.83,0.73,7.80,7.80,7.80
40.54,5.97,-1.81,5.97,-1.81,1.81,0.75,7.78,7.78,7.77
40.94,5.97,-1.79,5.97,-1.79,1.80,0.78,7.77,7.77,7.76
41.35,5.97,-1.78,5.97,-1.78,1.79,0.80,7.76,7.76,7.75
41.76,5.97,-1.77,5.97,-1.77,1.78,0.83,7.75,7.75,7.74
42.18,5.97,-1.77,5.97,-1.77,1.77,0.86,7.74,7.74,7.74
42.60,5.97,-1.76,5.97,-1.76,1.76,0.88,7.73,7.73,7.73
43.03,5.97,-1.75,5.97,-1.75,1.75,0.91,7.72,7.72,7.72
43.46,5.97,-1.75,5.97,-1.74,1.74,0.94,7.71,7.71,7.71
43.90,5.97,-1.73,5.97,-1.73,1.72,0.97,7.69,7.69,7.70
44.33,5.97,-1.71,5.97,-1.72,1.71,1.00,7.68,7.68,7.68
44.78,5.97,-1.70,5.97,-1.70,1.70,1.04,7.67,7.67,7.67
45.23,5.97,-1.68,5.97,-1.68,1.69,1.07,7.66,7.66,7.65
45.68,5.97,-1.66,5.97,-1.67,1.67,1.10,7.64,7.64,7.63
46.13,5.97,-1.66,5.97,-1.66,1.66,1.14,7.63,7.63,7.63
46.60,5.96,-1.66,5.96,-1.65,1.65,1.17,7.61,7.62,7.62
47.06,5.96,-1.65,5.96,-1.65,1.65,1.21,7.60,7.60,7.61
47.53,5.96,-1.64,5.96,-1.64,1.64,1.24,7.60,7.60,7.60
48.01,5.96,-1.63,5.96,-1.63,1.63,1.28,7.59,7.59,7.59
48.49,5.96,-1.62,5.96,-1.62,1.62,1.32,7.58,7.58,7.58
48.97,5.95,-1.62,5.95,-1.61,1.61,1.36,7.56,7.56,7.56
49.46,5.94,-1.60,5.94,-1.60,1.60,1.40,7.54,7.54,7.54
49.96,5.93,-1.58,5.93,-1.59,1.59,1.43,7.52,7.51,7.51
50.46,5.91,-1.57,5.91,-1.57,1.57,1.47,7.48,7.48,7.48
50.96,5.89,-1.56,5.89,-1.56,1.55,1.51,7.44,7.45,7.45
51.47,5.88,-1.53,5.88,-1.54,1.54,1.55,7.41,7.41,7.41
51.99,5.86,-1.52,5.86,-1.52,1.51,1.59,7.37,7.37,7.38
52.51,5.85,-1.49,5.85,-1.49,1.49,1.63,7.34,7.34,7.34
53.03,5.84,-1.47,5.84,-1.47,1.46,1.66,7.30,7.31,7.31
53.56,5.84,-1.43,5.84,-1.44,1.44,1.70,7.28,7.27,7.27
54.10,5.83,-1.41,5.83,-1.41,1.41,1.73,7.24,7.24,7.24
54.64,5.83,-1.38,5.83,-1.38,1.38,1.77,7.21,7.21,7.21
55.18,5.83,-1.35,5.82,-1.35,1.35,1.80,7.18,7.17,7.18
55.74,5.82,-1.32,5.82,-1.32,1.32,1.83,7.13,7.14,7.14
56.29,5.82,-1.29,5.82,-1.29,1.29,1.85,7.10,7.11,7.11
56.86,5.82,-1.25,5.81,-1.25,1.26,1.88,7.07,7.07,7.07
57.42,5.81,-1.22,5.81,-1.22,1.23,1.90,7.04,7.03,7.02
58.00,5.79,-1.20,5.79,-1.19,1.20,1.92,6.99,6.99,6.99
58.58,5.78,-1.17,5.78,-1.17,1.17,1.93,6.95,6.95,6.95
59.16,5.76,-1.15,5.76,-1.15,1.15,1.94,6.91,6.91,6.91
59.76,5.74,-1.13,5.74,-1.13,1.12,1.95,6.86,6.86,6.87
60.35,5.72,-1.10,5.72,-1.10,1.10,1.95,6.82,6.82,6.82
60.96,5.71,-1.07,5.71,-1.07,1.07,1.95,6.78,6.78,6.78
61.57,5.69,-1.05,5.69,-1.04,1.04,1.94,6.73,6.73,6.74
62.18,5.68,-1.01,5.68,-1.01,1.01,1.93,6.69,6.69,6.69
62.80,5.66,-0.98,5.66,-0.98,0.98,1.91,6.64,6.64,6.64
63.43,5.65,-0.94,5.65,-0.94,0.94,1.89,6.59,6.59,6.59
64.07,5.64,-0.90,5.63,-0.91,0.91,1.87,6.55,6.54,6.54
64.71,5.62,-0.87,5.62,-0.87,0.87,1.84,6.49,6.49,6.49
65.35,5.61,-0.83,5.61,-0.83,0.83,1.80,6.44,6.44,6.44
66.01,5.60,-0.79,5.59,-0.79,0.79,1.76,6.39,6.39,6.39
66.67,5.58,-0.75,5.58,-0.75,0.75,1.71,6.33,6.33,6.33
67.33,5.57,-0.71,5.57,-0.70,0.71,1.67,6.28,6.28,6.27
68.01,5.56,-0.66,5.55,-0.66,0.66,1.61,6.22,6.22,6.22
68.69,5.54,-0.62,5.54,-0.62,0.62,1.55,6.16,6.16,6.16
69.37,5.53,-0.58,5.53,-0.57,0.57,1.49,6.10,6.10,6.11
70.07,5.52,-0.53,5.52,-0.53,0.52,1.43,6.04,6.04,6.05
70.77,5.51,-0.47,5.51,-0.48,0.48,1.36,5.99,5.98,5.98
71.48,5.49,-0.43,5.49,-0.43,0.43,1.29,5.92,5.92,5.92
72.19,5.48,-0.37,5.48,-0.38,0.38,1.22,5.86,5.86,5.85
72.91,5.46,-0.33,5.46,-0.33,0.33,1.14,5.79,5.79,5.79
73.64,5.44,-0.28,5.44,-0.28,0.28,1.06,5.72,5.72,5.72
74.38,5.42,-0.24,5.42,-0.23,0.23,0.98,5.65,5.65,5.66
75.12,5.41,-0.18,5.41,-0.18,0.18,0.90,5.59,5.59,5.59
75.87,5.40,-0.12,5.40,-0.12,0.13,0.81,5.52,5.52,5.51
76.63,5.38,-0.07,5.38,-0.07,0.07,0.73,5.45,5.45,5.45
77.40,5.36,-0.02,5.36,-0.02,0.02,0.64,5.38,5.38,5.38
78.17,5.34,0.03,5.34,0.03,-0.03,0.55,5.30,5.30,5.31
78.95,5.32,0.09,5.32,0.09,-0.09,0.46,5.23,5.23,5.23
79.74,5.30,0.15,5.30,0.14,-0.15,0.37,5.15,5.15,5.15
80.54,5.28,0.21,5.28,0.21,-0.21,0.28,5.07,5.07,5.07
81.35,5.26,0.28,5.26,0.27,-0.27,0.19,4.98,4.98,4.98
82.16,5.24,0.34,5.24,0.34,-0.34,0.10,4.90,4.90,4.90
82.98,5.22,0.41,5.22,0.41,-0.41,0.00,4.81,4.81,4.81
83.81,5.20,0.48,5.20,0.47,-0.47,-0.09,4.73,4.72,4.72
84.65,5.17,0.54,5.17,0.54,-0.54,-0.19,4.63,4.63,4.63
85.50,5.14,0.60,5.14,0.60,-0.60,-0.28,4.54,4.54,4.54
86.35,5.12,0.67,5.11,0.67,-0.67,-0.38,4.45,4.45,4.44
87.22,5.09,0.73,5.09,0.73,-0.73,-0.47,4.36,4.36,4.36
88.09,5.06,0.79,5.06,0.80,-0.80,-0.57,4.26,4.27,4.27
88.97,5.04,0.86,5.04,0.86,-0.86,-0.67,4.18,4.18,4.18
89.86,5.01,0.92,5.01,0.92,-0.92,-0.76,4.09,4.08,4.09
90.76,4.98,0.98,4.98,0.99,-0.99,-0.86,3.99,3.99,4.00
91.66,4.95,1.05,4.95,1.05,-1.05,-0.96,3.90,3.90,3.90
92.58,4.93,1.12,4.93,1.12,-1.11,-1.06,3.81,3.81,3.81
93.51,4.90,1.18,4.90,1.18,-1.18,-1.16,3.72,3.72,3.72
94.44,4.87,1.25,4.87,1.24,-1.24,-1.26,3.63,3.63,3.62
95.39,4.84,1.30,4.84,1.31,-1.31,-1.36,3.53,3.53,3.54
96.34,4.81,1.37,4.81,1.37,-1.37,-1.46,3.44,3.44,3.44
97.30,4.78,1.43,4.78,1.43,-1.43,-1.56,3.35,3.35,3.35
98.28,4.75,1.50,4.75,1.50,-1.50,-1.66,3.25,3.25,3.25
99.26,4.72,1.57,4.72,1.56,-1.56,-1.76,3.16,3.15,3.15
100.25,4.68,1.62,4.68,1.63,-1.63,-1.86,3.05,3.06,3.06
101.25,4.65,1.69,4.65,1.69,-1.69,-1.96,2.96,2.96,2.96
102.27,4.62,1.76,4.62,1.76,-1.76,-2.06,2.86,2.86,2.86
103.29,4.59,1.82,4.59,1.82,-1.82,-2.15,2.76,2.76,2.77
104.32,4.56,1.89,4.56,1.89,-1.89,-2.25,2.67,2.67,2.67
105.37,4.53,1.96,4.53,1.96,-1.96,-2.35,2.57,2.57,2.57
106.42,4.50,2.03,4.50,2.03,-2.03,-2.44,2.47,2.47,2.47
107.48,4.47,2.09,4.47,2.09,-2.09,-2.54,2.37,2.37,2.38
108.56,4.44,2.16,4.44,2.16,-2.16,-2.63,2.28,2.28,2.28
109.64,4.41,2.23,4.41,2.23,-2.23,-2.72,2.18,2.18,2.18
110.74,4.38,2.29,4.38,2.30,-2.29,-2.80,2.08,2.09,2.08
111.85,4.35,2.36,4.35,2.36,-2.36,-2.89,1.99,1.99,1.99
112.97,4.32,2.43,4.32,2.42,-2.42,-2.97,1.89,1.89,1.89
114.10,4.28,2.48,4.28,2.49,-2.49,-3.04,1.79,1.79,1.80
115.24,4.25,2.55,4.25,2.55,-2.55,-3.12,1.70,1.70,1.70
116.39,4.22,2.61,4.22,2.61,-2.61,-3.19,1.60,1.60,1.60
117.55,4.19,2.68,4.19,2.68,-2.68,-3.25,1.51,1.51,1.51
118.73,4.15,2.73,4.15,2.74,-2.74,-3.31,1.41,1.42,1.42
119.92,4.12,2.80,4.12,2.80,-2.80,-3.37,1.32,1.32,1.32
121.12,4.09,2.86,4.09,2.85,-2.85,-3.42,1.24,1.23,1.23
122.33,4.05,2.91,4.05,2.91,-2.91,-3.46,1.14,1.14,1.14
123.55,4.02,2.97,4.02,2.97,-2.97,-3.50,1.05,1.05,1.05
124.79,3.98,3.02,3.98,3.02,-3.02,-3.53,0.96,0.96,0.96
126.03,3.94,3.07,3.94,3.07,-3.08,-3.56,0.86,0.86,0.87
127.29,3.90,3.12,3.90,3.12,-3.13,-3.58,0.77,0.77,0.78
128.57,3.87,3.19,3.87,3.18,-3.18,-3.60,0.69,0.68,0.68
129.85,3.83,3.23,3.83,3.23,-3.23,-3.61,0.60,0.60,0.60
131.15,3.80,3.29,3.80,3.29,-3.28,-3.62,0.51,0.51,0.51
132.46,3.76,3.33,3.76,3.34,-3.33,-3.62,0.42,0.43,0.43
133.79,3.73,3.39,3.73,3.38,-3.38,-3.62,0.35,0.34,0.34
135.12,3.69,3.43,3.69,3.43,-3.43,-3.61,0.26,0.26,0.26
136.48,3.65,3.47,3.65,3.47,-3.47,-3.60,0.18,0.18,0.18
137.84,3.62,3.52,3.61,3.51,-3.51,-3.59,0.10,0.10,0.10
139.22,3.57,3.55,3.58,3.56,-3.55,-3.57,0.02,0.02,0.02
140.61,3.54,3.60,3.54,3.59,-3.59,-3.55,-0.05,-0.05,-0.06
142.02,3.50,3.63,3.50,3.63,-3.63,-3.53,-0.13,-0.13,-0.13
143.44,3.46,3.66,3.46,3.66,-3.66,-3.51,-0.21,-0.20,-0.20
144.87,3.42,3.69,3.42,3.69,-3.70,-3.48,-0.28,-0.28,-0.27
146.32,3.38,3.73,3.38,3.72,-3.73,-3.46,-0.35,-0.35,-0.35
147.78,3.34,3.76,3.34,3.76,-3.76,-3.43,-0.42,-0.42,-0.42
149.26,3.31,3.80,3.31,3.79,-3.79,-3.41,-0.48,-0.48,-0.49
150.75,3.27,3.83,3.27,3.82,-3.81,-3.38,-0.55,-0.55,-0.56
152.26,3.22,3.84,3.22,3.84,-3.84,-3.35,-0.62,-0.62,-0.62
153.78,3.18,3.86,3.18,3.86,-3.86,-3.33,-0.68,-0.68,-0.68
155.32,3.13,3.86,3.13,3.87,-3.87,-3.30,-0.75,-0.74,-0.74
156.88,3.09,3.89,3.09,3.89,-3.89,-3.28,-0.80,-0.80,-0.80
158.44,3.05,3.90,3.05,3.90,-3.90,-3.26,-0.85,-0.85,-0.85
160.03,3.01,3.91,3.01,3.91,-3.91,-3.24,-0.90,-0.90,-0.90
161.63,2.96,3.91,2.96,3.91,-3.91,-3.22,-0.95,-0.95,-0.95
163.24,2.91,3.92,2.91,3.92,-3.92,-3.20,-1.01,-1.01,-1.01
164.88,2.87,3.93,2.87,3.92,-3.93,-3.19,-1.06,-1.06,-1.06
166.53,2.82,3.92,2.82,3.93,-3.93,-3.17,-1.11,-1.11,-1.10
168.19,2.78,3.93,2.78,3.93,-3.93,-3.16,-1.15,-1.15,-1.16
169.87,2.74,3.94,2.74,3.94,-3.93,-3.16,-1.19,-1.20,-1.20
171.57,2.69,3.94,2.69,3.94,-3.93,-3.15,-1.24,-1.24,-1.25
173.29,2.64,3.93,2.64,3.93,-3.93,-3.15,-1.29,-1.29,-1.29
175.02,2.59,3.93,2.59,3.93,-3.93,-3.15,-1.34,-1.34,-1.34
176.77,2.55,3.93,2.55,3.92,-3.93,-3.15,-1.38,-1.38,-1.38
178.54,2.50,3.92,2.50,3.92,-3.92,-3.15,-1.42,-1.42,-1.42
180.32,2.45,3.92,2.45,3.92,-3.92,-3.16,-1.47,-1.47,-1.47
182.13,2.40,3.91,2.40,3.91,-3.91,-3.17,-1.51,-1.51,-1.51
183.95,2.35,3.90,2.35,3.90,-3.90,-3.18,-1.56,-1.56,-1.56
185.79,2.30,3.90,2.30,3.89,-3.90,-3.19,-1.60,-1.60,-1.60
187.65,2.24,3.88,2.25,3.88,-3.89,-3.21,-1.65,-1.64,-1.64
189.52,2.20,3.88,2.20,3.88,-3.88,-3.23,-1.68,-1.68,-1.68
191.42,2.15,3.86,2.15,3.87,-3.86,-3.25,-1.71,-1.72,-1.71
193.33,2.10,3.86,2.10,3.85,-3.84,-3.27,-1.74,-1.75,-1.76
195.27,2.04,3.83,2.04,3.83,-3.82,-3.30,-1.78,-1.77,-1.79
197.22,1.99,3.79,1.99,3.80,-3.79,-3.32,-1.80,-1.79,-1.80
199.19,1.94,3.76,1.94,3.75,-3.75,-3.35,-1.81,-1.81,-1.82
201.18,1.89,3.72,1.89,3.71,-3.71,-3.38,-1.82,-1.82,-1.83
203.19,1.83,3.66,1.83,3.67,-3.67,-3.41,-1.84,-1.84,-1.83
205.23,1.78,3.62,1.78,3.62,-3.63,-3.44,-1.85,-1.85,-1.84
207.28,1.73,3.58,1.72,3.58,-3.60,-3.47,-1.87,-1.87,-1.85
209.35,1.67,3.55,1.67,3.55,-3.56,-3.50,-1.89,-1.89,-1.88
211.44,1.62,3.53,1.62,3.53,-3.53,-3.53,-1.92,-1.92,-1.91
213.56,1.57,3.52,1.57,3.51,-3.51,-3.56,-1.94,-1.94,-1.95
215.69,1.52,3.49,1.52,3.49,-3.49,-3.59,-1.97,-1.97,-1.97
217.85,1.47,3.47,1.47,3.47,-3.46,-3.62,-2.00,-2.00,-2.00
220.03,1.42,3.45,1.42,3.44,-3.44,-3.65,-2.02,-2.03,-2.03
222.23,1.36,3.42,1.36,3.42,-3.42,-3.68,-2.06,-2.05,-2.06
224.45,1.31,3.39,1.31,3.39,-3.39,-3.70,-2.08,-2.08,-2.08
226.70,1.26,3.36,1.26,3.36,-3.36,-3.72,-2.10,-2.10,-2.10
228.96,1.21,3.33,1.21,3.33,-3.33,-3.73,-2.12,-2.12,-2.12
231.25,1.16,3.29,1.16,3.29,-3.29,-3.75,-2.13,-2.13,-2.13
233.57,1.11,3.25,1.11,3.26,-3.26,-3.75,-2.15,-2.15,-2.14
235.90,1.06,3.22,1.06,3.22,-3.22,-3.76,-2.16,-2.16,-2.16
238.26,1.01,3.18,1.01,3.18,-3.18,-3.76,-2.17,-2.17,-2.17
240.64,0.96,3.14,0.96,3.14,-3.14,-3.75,-2.18,-2.18,-2.18
243.05,0.91,3.10,0.91,3.10,-3.10,-3.74,-2.19,-2.19,-2.19
245.48,0.86,3.05,0.86,3.05,-3.05,-3.72,-2.19,-2.19,-2.19
247.93,0.80,3.00,0.80,3.01,-3.01,-3.69,-2.21,-2.20,-2.20
250.41,0.75,2.97,0.75,2.96,-2.96,-3.66,-2.21,-2.21,-2.22
252.92,0.69,2.91,0.69,2.91,-2.91,-3.63,-2.22,-2.22,-2.22
255.45,0.63,2.85,0.63,2.86,-2.86,-3.58,-2.23,-2.23,-2.23
258.00,0.58,2.81,0.58,2.81,-2.81,-3.54,-2.23,-2.23,-2.23
260.58,0.52,2.76,0.52,2.76,-2.76,-3.48,-2.24,-2.24,-2.24
263.19,0.46,2.71,0.46,2.71,-2.70,-3.42,-2.24,-2.24,-2.25
265.82,0.40,2.65,0.40,2.65,-2.65,-3.35,-2.25,-2.25,-2.25
268.48,0.35,2.60,0.34,2.60,-2.59,-3.28,-2.24,-2.25,-2.25
271.16,0.28,2.53,0.28,2.54,-2.54,-3.21,-2.26,-2.25,-2.25
273.87,0.23,2.48,0.22,2.48,-2.48,-3.12,-2.25,-2.26,-2.25
276.61,0.16,2.41,0.16,2.42,-2.42,-3.04,-2.26,-2.26,-2.26
279.38,0.11,2.36,0.11,2.37,-2.37,-2.95,-2.26,-2.26,-2.26
282.17,0.05,2.31,0.05,2.31,-2.31,-2.86,-2.26,-2.26,-2.27
284.99,-0.01,2.25,-0.01,2.25,-2.25,-2.76,-2.26,-2.26,-2.27
287.84,-0.07,2.19,-0.07,2.19,-2.19,-2.66,-2.26,-2.26,-2.26
290.72,-0.13,2.13,-0.13,2.13,-2.14,-2.56,-2.27,-2.27,-2.26
293.63,-0.19,2.07,-0.19,2.07,-2.08,-2.45,-2.27,-2.27,-2.26
296.57,-0.25,2.02,-0.25,2.02,-2.02,-2.35,-2.27,-2.27,-2.27
299.53,-0.31,1.97,-0.31,1.97,-1.97,-2.24,-2.28,-2.28,-2.28
302.53,-0.36,1.92,-0.37,1.91,-1.91,-2.13,-2.27,-2.28,-2.28
305.55,-0.43,1.85,-0.42,1.86,-1.86,-2.02,-2.29,-2.28,-2.28
308.61,-0.48,1.80,-0.48,1.80,-1.80,-1.91,-2.28,-2.28,-2.28
311.69,-0.54,1.75,-0.54,1.75,-1.74,-1.79,-2.28,-2.28,-2.29
314.81,-0.60,1.69,-0.60,1.69,-1.68,-1.68,-2.28,-2.28,-2.29
317.96,-0.66,1.62,-0.66,1.62,-1.61,-1.57,-2.27,-2.27,-2.28
321.14,-0.72,1.54,-0.72,1.54,-1.54,-1.45,-2.26,-2.26,-2.26
324.35,-0.77,1.47,-0.77,1.47,-1.47,-1.34,-2.24,-2.25,-2.24
327.59,-0.83,1.40,-0.83,1.40,-1.40,-1.23,-2.23,-2.23,-2.23
330.87,-0.89,1.32,-0.89,1.32,-1.33,-1.11,-2.22,-2.22,-2.21
334.18,-0.95,1.25,-0.95,1.25,-1.25,-1.00,-2.20,-2.20,-2.20
337.52,-1.01,1.17,-1.01,1.18,-1.18,-0.89,-2.19,-2.18,-2.18
340.90,-1.06,1.11,-1.07,1.10,-1.10,-0.77,-2.17,-2.17,-2.17
344.30,-1.12,1.03,-1.12,1.03,-1.03,-0.66,-2.15,-2.15,-2.15
347.75,-1.18,0.96,-1.18,0.96,-0.96,-0.55,-2.14,-2.14,-2.14
351.23,-1.23,0.89,-1.24,0.89,-0.89,-0.43,-2.12,-2.13,-2.12
354.74,-1.29,0.82,-1.29,0.82,-0.82,-0.32,-2.11,-2.11,-2.11
358.28,-1.35,0.75,-1.35,0.75,-0.75,-0.21,-2.10,-2.10,-2.10
361.87,-1.40,0.68,-1.40,0.68,-0.68,-0.10,-2.08,-2.08,-2.08
365.49,-1.46,0.61,-1.46,0.61,-0.60,0.01,-2.06,-2.06,-2.07
369.14,-1.52,0.53,-1.52,0.53,-0.53,0.13,-2.05,-2.05,-2.05
372.83,-1.58,0.45,-1.58,0.45,-0.45,0.24,-2.03,-2.03,-2.04
376.56,-1.64,0.37,-1.64,0.37,-0.37,0.35,-2.01,-2.01,-2.01
380.33,-1.70,0.29,-1.70,0.29,-0.29,0.46,-1.99,-1.99,-1.99
384.13,-1.76,0.20,-1.76,0.20,-0.21,0.57,-1.97,-1.97,-1.96
387.97,-1.82,0.13,-1.82,0.12,-0.12,0.68,-1.95,-1.94,-1.95
391.85,-1.88,0.04,-1.88,0.04,-0.05,0.79,-1.93,-1.92,-1.92
395.77,-1.93,-0.03,-1.93,-0.04,0.03,0.89,-1.90,-1.90,-1.90
399.73,-1.99,-0.12,-1.99,-0.11,0.10,1.00,-1.89,-1.89,-1.88
403.72,-2.04,-0.18,-2.04,-0.18,0.17,1.11,-1.87,-1.87,-1.86
407.76,-2.09,-0.24,-2.09,-0.24,0.24,1.21,-1.85,-1.85,-1.85
411.84,-2.14,-0.30,-2.14,-0.30,0.31,1.32,-1.83,-1.83,-1.84
415.96,-2.19,-0.37,-2.19,-0.37,0.37,1.42,-1.82,-1.82,-1.82
420.12,-2.25,-0.43,-2.25,-0.43,0.44,1.52,-1.81,-1.81,-1.82
424.32,-2.31,-0.50,-2.31,-0.50,0.50,1.62,-1.81,-1.81,-1.81
428.56,-2.36,-0.57,-2.36,-0.57,0.57,1.71,-1.80,-1.80,-1.79
432.85,-2.41,-0.63,-2.41,-0.63,0.63,1.81,-1.78,-1.78,-1.78
437.18,-2.46,-0.70,-2.46,-0.70,0.70,1.90,-1.76,-1.77,-1.76
441.55,-2.52,-0.76,-2.52,-0.76,0.76,1.99,-1.76,-1.75,-1.76
445.96,-2.57,-0.82,-2.57,-0.83,0.83,2.07,-1.74,-1.74,-1.75
450.42,-2.62,-0.89,-2.63,-0.89,0.89,2.15,-1.73,-1.73,-1.73
454.93,-2.68,-0.96,-2.68,-0.96,0.96,2.23,-1.72,-1.72,-1.72
459.48,-2.73,-1.02,-2.73,-1.02,1.02,2.30,-1.71,-1.71,-1.71
464.07,-2.78,-1.09,-2.78,-1.09,1.09,2.36,-1.69,-1.70,-1.69
468.71,-2.84,-1.16,-2.84,-1.15,1.15,2.43,-1.69,-1.69,-1.68
473.40,-2.89,-1.21,-2.89,-1.22,1.21,2.48,-1.68,-1.68,-1.68
