frequency,raw,error,smoothed,error_smoothed,equalization,fixed_band_eq,equalized_raw,equalized_smoothed,target
37.06,5.97,0.60,5.97,0.60,-0.60,-0.42,5.37,5.37,5.37
37.43,5.97,0.61,5.97,0.61,-0.61,-0.43,5.36,5.36,5.36
37.81,5.97,0.63,5.97,0.63,-0.62,-0.44,5.35,5.35,5.34
38.19,5.97,0.64,5.97,0.64,-0.64,-0.46,5.33,5.33,5.33
38.57,5.97,0.65,5.97,0.65,-0.65,-0.47,5.32,5.32,5.32
38.95,5.97,0.66,5.97,0.66,-0.66,-0.48,5.31,5.31,5.31
39.34,5.97,0.68,5.97,0.67,-0.67,-0.50,5.30,5.30,5.29
39.74,5.97,0.68,5.97,0.68,-0.69,-0.51,5.28,5.28,5.29
40.14,5.97,0.70,5.97,0.70,-0.70,-0.52,5.27,5.27,5.27
40.54,5.97,0.71,5.97,0.71,-0.71,-0.54,5.26,5.26,5.26
40.94,5.97,0.73,5.97,0.73,-0.73,-0.55,5.24,5.24,5.24
41.35,5.97,0.75,5.97,0.74,-0.74,-0.57,5.23,5.23,5.22
41.76,5.97,0.76,5.97,0.76,-0.76,-0.58,5.21,5.21,5.21
42.18,5.97,0.78,5.97,0.78,-0.77,-0.60,5.19,5.19,5.19
42.60,5.97,0.80,5.97,0.79,-0.79,-0.62,5.18,5.18,5.17
43.03,5.97,0.80,5.97,0.80,-0.81,-0.64,5.16,5.16,5.17
43.46,5.97,0.82,5.97,0.82,-0.82,-0.65,5.15,5.15,5.15
43.90,5.97,0.84,5.97,0.84,-0.84,-0.67,5.13,5.13,5.13
44.33,5.97,0.86,5.97,0.86,-0.85,-0.69,5.11,5.11,5.11
44.78,5.97,0.88,5.97,0.87,-0.87,-0.71,5.10,5.10,5.09
45.23,5.97,0.89,5.97,0.89,-0.89,-0.73,5.08,5.08,5.08
45.68,5.97,0.90,5.97,0.90,-0.90,-0.75,5.07,5.07,5.07
46.13,5.97,0.92,5.97,0.91,-0.92,-0.77,5.05,5.05,5.05
46.60,5.96,0.93,5.96,0.93,-0.93,-0.79,5.03,5.03,5.03
47.06,5.96,0.95,5.96,0.95,-0.95,-0.81,5.01,5.01,5.01
47.53,5.96,0.96,5.96,0.96,-0.96,-0.84,5.00,5.00,5.00
48.01,5.96,0.98,5.96,0.98,-0.97,-0.86,4.98,4.99,4.98
48.49,5.96,0.99,5.96,0.99,-0.99,-0.88,4.97,4.97,4.97
48.97,5.95,1.00,5.95,1.00,-1.00,-0.91,4.95,4.95,4.95
49.46,5.94,1.01,5.94,1.01,-1.01,-0.93,4.93,4.93,4.93
49.96,5.93,1.02,5.93,1.02,-1.01,-0.95,4.92,4.91,4.91
50.46,5.91,1.02,5.91,1.02,-1.02,-0.98,4.89,4.89,4.89
50.96,5.89,1.03,5.89,1.03,-1.02,-1.00,4.87,4.87,4.86
51.47,5.88,1.03,5.88,1.03,-1.03,-1.03,4.85,4.85,4.85
51.99,5.86,1.03,5.86,1.03,-1.03,-1.06,4.83,4.83,4.83
52.51,5.85,1.03,5.85,1.03,-1.04,-1.08,4.81,4.81,4.82
53.03,5.84,1.05,5.84,1.04,-1.05,-1.11,4.79,4.79,4.79
53.56,5.84,1.06,5.84,1.06,-1.06,-1.13,4.78,4.77,4.78
54.10,5.83,1.07,5.83,1.08,-1.08,-1.16,4.75,4.75,4.76
54.64,5.83,1.10,5.83,1.09,-1.10,-1.18,4.73,4.73,4.73
55.18,5.83,1.12,5.82,1.12,-1.12,-1.21,4.71,4.71,4.71
55.74,5.82,1.14,5.82,1.14,-1.14,-1.23,4.68,4.69,4.68
56.29,5.82,1.16,5.82,1.16,-1.15,-1.26,4.66,4.67,4.66
56.86,5.82,1.18,5.81,1.18,-1.17,-1.28,4.65,4.64,4.64
57.42,5.81,1.20,5.81,1.19,-1.19,-1.31,4.62,4.62,4.61
58.00,5.79,1.20,5.79,1.20,-1.20,-1.33,4.59,4.59,4.59
58.58,5.78,1.21,5.78,1.21,-1.21,-1.35,4.57,4.57,4.57
59.16,5.76,1.22,5.76,1.22,-1.22,-1.37,4.54,4.54,4.54
59.76,5.74,1.23,5.74,1.23,-1.23,-1.39,4.51,4.51,4.51
60.35,5.72,1.24,5.72,1.24,-1.24,-1.41,4.48,4.48,4.48
60.96,5.71,1.25,5.71,1.25,-1.25,-1.43,4.46,4.46,4.46
61.57,5.69,1.26,5.69,1.26,-1.26,-1.45,4.43,4.43,4.43
62.18,5.68,1.28,5.68,1.27,-1.28,-1.46,4.40,4.40,4.40
62.80,5.66,1.28,5.66,1.29,-1.29,-1.48,4.37,4.37,4.38
63.43,5.65,1.31,5.65,1.30,-1.31,-1.49,4.34,4.34,4.34
64.07,5.64,1.33,5.63,1.32,-1.32,-1.51,4.32,4.31,4.31
64.71,5.62,1.34,5.62,1.35,-1.34,-1.52,4.28,4.28,4.28
65.35,5.61,1.37,5.61,1.36,-1.36,-1.53,4.25,4.25,4.24
66.01,5.60,1.38,5.59,1.38,-1.38,-1.54,4.22,4.22,4.22
66.67,5.58,1.39,5.58,1.39,-1.40,-1.55,4.18,4.19,4.19
67.33,5.57,1.41,5.57,1.41,-1.42,-1.56,4.15,4.15,4.16
68.01,5.56,1.43,5.55,1.43,-1.44,-1.57,4.12,4.12,4.13
68.69,5.54,1.46,5.54,1.46,-1.46,-1.58,4.08,4.08,4.08
69.37,5.53,1.49,5.53,1.49,-1.48,-1.58,4.05,4.05,4.04
70.07,5.52,1.51,5.52,1.51,-1.51,-1.59,4.01,4.01,4.01
70.77,5.51,1.54,5.51,1.54,-1.53,-1.60,3.98,3.98,3.97
71.48,5.49,1.55,5.49,1.56,-1.55,-1.60,3.94,3.94,3.94
72.19,5.48,1.59,5.48,1.58,-1.58,-1.61,3.90,3.90,3.89
72.91,5.46,1.60,5.46,1.60,-1.60,-1.62,3.86,3.86,3.86
73.64,5.44,1.61,5.44,1.62,-1.63,-1.63,3.81,3.81,3.83
74.38,5.42,1.64,5.42,1.64,-1.65,-1.63,3.77,3.77,3.78
75.12,5.41,1.68,5.41,1.67,-1.67,-1.64,3.73,3.73,3.73
75.87,5.40,1.71,5.40,1.71,-1.70,-1.65,3.70,3.70,3.69
76.63,5.38,1.73,5.38,1.73,-1.72,-1.66,3.66,3.66,3.65
77.40,5.36,1.75,5.36,1.75,-1.75,-1.67,3.61,3.61,3.61
78.17,5.34,1.78,5.34,1.77,-1.78,-1.68,3.56,3.56,3.56
78.95,5.32,1.79,5.32,1.80,-1.80,-1.69,3.52,3.52,3.53
79.74,5.30,1.82,5.30,1.82,-1.83,-1.71,3.47,3.47,3.48
80.54,5.28,1.85,5.28,1.85,-1.85,-1.72,3.43,3.43,3.43
81.35,5.26,1.88,5.26,1.88,-1.88,-1.74,3.38,3.38,3.38
82.16,5.24,1.91,5.24,1.91,-1.90,-1.75,3.33,3.34,3.33
82.98,5.22,1.94,5.22,1.94,-1.93,-1.77,3.29,3.29,3.28
83.81,5.20,1.96,5.20,1.96,-1.96,-1.79,3.24,3.24,3.24
84.65,5.17,1.98,5.17,1.98,-1.98,-1.81,3.19,3.19,3.19
85.50,5.14,1.99,5.14,2.00,-2.00,-1.83,3.14,3.14,3.15
86.35,5.12,2.03,5.11,2.02,-2.02,-1.86,3.10,3.09,3.09
87.22,5.09,2.04,5.09,2.04,-2.04,-1.88,3.05,3.05,3.05
88.09,5.06,2.06,5.06,2.07,-2.07,-1.91,2.99,3.00,3.00
88.97,5.04,2.09,5.04,2.09,-2.09,-1.94,2.95,2.95,2.95
89.86,5.01,2.11,5.01,2.11,-2.11,-1.97,2.90,2.89,2.90
90.76,4.98,2.14,4.98,2.14,-2.14,-2.00,2.84,2.84,2.84
91.66,4.95,2.15,4.95,2.16,-2.16,-2.03,2.79,2.79,2.80
92.58,4.93,2.19,4.93,2.19,-2.19,-2.06,2.74,2.74,2.74
93.51,4.90,2.22,4.90,2.21,-2.21,-2.10,2.69,2.69,2.68
94.44,4.87,2.23,4.87,2.24,-2.24,-2.13,2.63,2.63,2.64
95.39,4.84,2.26,4.84,2.26,-2.26,-2.17,2.58,2.58,2.58
96.34,4.81,2.28,4.81,2.28,-2.28,-2.21,2.53,2.53,2.53
97.30,4.78,2.31,4.78,2.31,-2.30,-2.25,2.48,2.48,2.47
98.28,4.75,2.32,4.75,2.33,-2.33,-2.29,2.42,2.42,2.43
99.26,4.72,2.35,4.72,2.35,-2.35,-2.33,2.37,2.37,2.37
100.25,4.68,2.36,4.68,2.37,-2.37,-2.38,2.30,2.31,2.32
101.25,4.65,2.39,4.65,2.39,-2.40,-2.42,2.25,2.25,2.26
102.27,4.62,2.42,4.62,2.42,-2.42,-2.46,2.19,2.19,2.20
103.29,4.59,2.45,4.59,2.45,-2.45,-2.51,2.14,2.14,2.14
104.32,4.56,2.48,4.56,2.48,-2.47,-2.55,2.08,2.08,2.08
105.37,4.53,2.51,4.53,2.51,-2.50,-2.60,2.03,2.03,2.02
106.42,4.50,2.52,4.50,2.53,-2.53,-2.64,1.97,1.97,1.98
107.48,4.47,2.54,4.47,2.55,-2.55,-2.68,1.92,1.92,1.93
108.56,4.44,2.57,4.44,2.57,-2.57,-2.73,1.86,1.86,1.87
109.64,4.41,2.59,4.41,2.59,-2.60,-2.77,1.81,1.81,1.81
110.74,4.38,2.61,4.38,2.62,-2.62,-2.81,1.76,1.76,1.76
111.85,4.35,2.64,4.35,2.64,-2.64,-2.85,1.71,1.71,1.70
112.97,4.32,2.67,4.32,2.67,-2.66,-2.88,1.65,1.65,1.64
114.10,4.28,2.68,4.28,2.69,-2.69,-2.92,1.59,1.60,1.59
115.24,4.25,2.71,4.25,2.71,-2.71,-2.95,1.54,1.54,1.54
116.39,4.22,2.73,4.22,2.73,-2.73,-2.98,1.49,1.49,1.49
117.55,4.19,2.76,4.19,2.75,-2.75,-3.01,1.44,1.44,1.43
118.73,4.15,2.76,4.15,2.76,-2.77,-3.03,1.38,1.39,1.39
119.92,4.12,2.78,4.12,2.78,-2.78,-3.05,1.34,1.34,1.34
121.12,4.09,2.80,4.09,2.80,-2.80,-3.07,1.29,1.29,1.29
122.33,4.05,2.82,4.05,2.82,-2.82,-3.08,1.23,1.24,1.23
123.55,4.02,2.85,4.02,2.84,-2.83,-3.09,1.19,1.19,1.17
124.79,3.98,2.85,3.98,2.85,-2.84,-3.09,1.14,1.13,1.13
126.03,3.94,2.86,3.94,2.86,-2.86,-3.09,1.08,1.08,1.08
127.29,3.90,2.87,3.90,2.87,-2.87,-3.09,1.03,1.03,1.03
128.57,3.87,2.88,3.87,2.87,-2.88,-3.08,0.99,0.98,0.99
129.85,3.83,2.88,3.83,2.89,-2.89,-3.07,0.93,0.94,0.95
131.15,3.80,2.90,3.80,2.90,-2.91,-3.06,0.89,0.89,0.90
132.46,3.76,2.92,3.76,2.92,-2.92,-3.04,0.84,0.85,0.84
133.79,3.73,2.94,3.73,2.93,-2.93,-3.02,0.80,0.80,0.79
135.12,3.69,2.94,3.69,2.94,-2.93,-3.00,0.75,0.76,0.75
136.48,3.65,2.94,3.65,2.95,-2.94,-2.97,0.71,0.71,0.71
137.84,3.62,2.95,3.61,2.94,-2.95,-2.94,0.67,0.66,0.67
139.22,3.57,2.94,3.58,2.95,-2.95,-2.91,0.61,0.62,0.63
140.61,3.54,2.95,3.54,2.95,-2.96,-2.88,0.58,0.58,0.59
142.02,3.50,2.96,3.50,2.96,-2.96,-2.84,0.54,0.54,0.54
143.44,3.46,2.96,3.46,2.96,-2.96,-2.81,0.50,0.50,0.49
144.87,3.42,2.96,3.42,2.96,-2.96,-2.77,0.46,0.46,0.45
146.32,3.38,2.96,3.38,2.96,-2.96,-2.73,0.42,0.42,0.42
147.78,3.34,2.96,3.34,2.96,-2.96,-2.69,0.38,0.38,0.38
149.26,3.31,2.97,3.31,2.96,-2.96,-2.66,0.35,0.35,0.34
150.75,3.27,2.96,3.27,2.95,-2.95,-2.62,0.32,0.31,0.31
152.26,3.22,2.94,3.22,2.95,-2.95,-2.58,0.27,0.27,0.28
153.78,3.18,2.94,3.18,2.94,-2.94,-2.54,0.24,0.23,0.24
155.32,3.13,2.93,3.13,2.93,-2.94,-2.50,0.19,0.20,0.20
156.88,3.09,2.93,3.09,2.93,-2.93,-2.47,0.16,0.16,0.16
158.44,3.05,2.92,3.05,2.92,-2.91,-2.43,0.13,0.13,0.13
160.03,3.01,2.91,3.01,2.91,-2.90,-2.40,0.11,0.10,0.10
161.63,2.96,2.89,2.96,2.89,-2.89,-2.36,0.07,0.07,0.07
163.24,2.91,2.86,2.91,2.87,-2.88,-2.33,0.03,0.04,0.04
164.88,2.87,2.86,2.87,2.85,-2.86,-2.30,0.01,0.00,0.01
166.53,2.82,2.84,2.82,2.84,-2.84,-2.27,-0.02,-0.02,-0.02
168.19,2.78,2.83,2.78,2.83,-2.83,-2.24,-0.05,-0.05,-0.05
169.87,2.74,2.82,2.74,2.81,-2.81,-2.22,-0.07,-0.07,-0.08
171.57,2.69,2.79,2.69,2.79,-2.79,-2.19,-0.10,-0.10,-0.10
173.29,2.64,2.76,2.64,2.77,-2.77,-2.17,-0.13,-0.13,-0.12
175.02,2.59,2.74,2.59,2.74,-2.74,-2.15,-0.16,-0.15,-0.15
176.77,2.55,2.72,2.55,2.72,-2.72,-2.13,-0.17,-0.17,-0.17
178.54,2.50,2.69,2.50,2.69,-2.69,-2.11,-0.19,-0.19,-0.20
180.32,2.45,2.67,2.45,2.67,-2.67,-2.09,-0.22,-0.22,-0.22
182.13,2.40,2.64,2.40,2.64,-2.64,-2.08,-0.24,-0.24,-0.24
183.95,2.35,2.61,2.35,2.61,-2.61,-2.07,-0.26,-0.26,-0.26
185.79,2.30,2.58,2.30,2.58,-2.58,-2.06,-0.28,-0.29,-0.28
187.65,2.24,2.54,2.25,2.55,-2.55,-2.05,-0.31,-0.31,-0.30
189.52,2.20,2.52,2.20,2.52,-2.52,-2.04,-0.32,-0.32,-0.32
191.42,2.15,2.50,2.15,2.49,-2.49,-2.03,-0.34,-0.34,-0.35
193.33,2.10,2.47,2.10,2.46,-2.46,-2.03,-0.36,-0.36,-0.37
195.27,2.04,2.43,2.04,2.43,-2.43,-2.02,-0.39,-0.39,-0.39
197.22,1.99,2.39,1.99,2.40,-2.40,-2.02,-0.41,-0.40,-0.40
199.19,1.94,2.36,1.94,2.36,-2.36,-2.02,-0.42,-0.42,-0.42
201.18,1.89,2.32,1.89,2.32,-2.32,-2.01,-0.44,-0.44,-0.44
203.19,1.83,2.29,1.83,2.29,-2.29,-2.01,-0.46,-0.46,-0.46
205.23,1.78,2.25,1.78,2.25,-2.25,-2.01,-0.47,-0.47,-0.47
207.28,1.73,2.22,1.72,2.21,-2.21,-2.01,-0.49,-0.49,-0.49
209.35,1.67,2.17,1.67,2.18,-2.18,-2.01,-0.51,-0.51,-0.50
211.44,1.62,2.14,1.62,2.14,-2.14,-2.01,-0.52,-0.52,-0.52
213.56,1.57,2.10,1.57,2.10,-2.10,-2.02,-0.53,-0.53,-0.53
215.69,1.52,2.07,1.52,2.07,-2.06,-2.02,-0.54,-0.54,-0.55
217.85,1.47,2.02,1.47,2.03,-2.02,-2.01,-0.55,-0.55,-0.56
220.03,1.42,1.99,1.42,1.99,-1.98,-2.01,-0.56,-0.57,-0.57
222.23,1.36,1.94,1.36,1.94,-1.95,-2.01,-0.59,-0.58,-0.58
224.45,1.31,1.90,1.31,1.90,-1.91,-2.01,-0.60,-0.60,-0.59
226.70,1.26,1.87,1.26,1.86,-1.87,-2.00,-0.61,-0.61,-0.61
228.96,1.21,1.83,1.21,1.83,-1.83,-2.00,-0.62,-0.62,-0.62
231.25,1.16,1.79,1.16,1.80,-1.80,-1.99,-0.64,-0.64,-0.63
233.57,1.11,1.77,1.11,1.76,-1.76,-1.98,-0.65,-0.65,-0.66
235.90,1.06,1.72,1.06,1.72,-1.72,-1.96,-0.66,-0.66,-0.66
238.26,1.01,1.68,1.01,1.69,-1.69,-1.95,-0.68,-0.68,-0.67
240.64,0.96,1.65,0.96,1.65,-1.65,-1.93,-0.69,-0.69,-0.69
243.05,0.91,1.61,0.91,1.61,-1.61,-1.91,-0.70,-0.70,-0.70
245.48,0.86,1.57,0.86,1.57,-1.56,-1.88,-0.70,-0.71,-0.71
247.93,0.80,1.52,0.80,1.52,-1.52,-1.86,-0.72,-0.72,-0.72
250.41,0.75,1.47,0.75,1.47,-1.48,-1.82,-0.73,-0.73,-0.73
252.92,0.69,1.43,0.69,1.43,-1.43,-1.79,-0.74,-0.74,-0.74
255.45,0.63,1.37,0.63,1.38,-1.38,-1.75,-0.75,-0.75,-0.75
258.00,0.58,1.34,0.58,1.33,-1.33,-1.71,-0.75,-0.76,-0.76
260.58,0.52,1.28,0.52,1.28,-1.28,-1.67,-0.76,-0.77,-0.77
263.19,0.46,1.23,0.46,1.23,-1.23,-1.62,-0.77,-0.77,-0.77
265.82,0.40,1.19,0.40,1.18,-1.18,-1.57,-0.78,-0.78,-0.79
268.48,0.35,1.13,0.34,1.13,-1.13,-1.52,-0.78,-0.79,-0.78
271.16,0.28,1.08,0.28,1.08,-1.08,-1.46,-0.80,-0.80,-0.80
273.87,0.23,1.03,0.22,1.03,-1.03,-1.40,-0.80,-0.80,-0.80
276.61,0.16,0.97,0.16,0.98,-0.98,-1.34,-0.82,-0.81,-0.81
279.38,0.11,0.93,0.11,0.92,-0.92,-1.28,-0.81,-0.82,-0.82
282.17,0.05,0.87,0.05,0.87,-0.87,-1.21,-0.82,-0.82,-0.82
284.99,-0.01,0.82,-0.01,0.82,-0.82,-1.15,-0.83,-0.83,-0.83
287.84,-0.07,0.77,-0.07,0.77,-0.77,-1.08,-0.84,-0.84,-0.84
290.72,-0.13,0.71,-0.13,0.71,-0.71,-1.01,-0.85,-0.85,-0.84
293.63,-0.19,0.66,-0.19,0.66,-0.66,-0.93,-0.85,-0.85,-0.85
296.57,-0.25,0.61,-0.25,0.61,-0.61,-0.86,-0.86,-0.86,-0.86
299.53,-0.31,0.56,-0.31,0.56,-0.56,-0.78,-0.87,-0.87,-0.87
302.53,-0.36,0.51,-0.37,0.51,-0.50,-0.71,-0.86,-0.87,-0.88
305.55,-0.43,0.44,-0.42,0.45,-0.45,-0.63,-0.88,-0.88,-0.87
308.61,-0.48,0.40,-0.48,0.40,-0.40,-0.55,-0.88,-0.88,-0.88
311.69,-0.54,0.35,-0.54,0.35,-0.35,-0.47,-0.89,-0.90,-0.89
314.81,-0.60,0.30,-0.60,0.30,-0.30,-0.39,-0.90,-0.90,-0.90
317.96,-0.66,0.25,-0.66,0.25,-0.25,-0.31,-0.91,-0.91,-0.91
321.14,-0.72,0.20,-0.72,0.21,-0.20,-0.22,-0.93,-0.92,-0.92
324.35,-0.77,0.17,-0.77,0.16,-0.15,-0.14,-0.93,-0.93,-0.94
327.59,-0.83,0.11,-0.83,0.11,-0.10,-0.06,-0.94,-0.94,-0.94
330.87,-0.89,0.06,-0.89,0.06,-0.05,0.03,-0.95,-0.95,-0.95
334.18,-0.95,0.00,-0.95,0.00,-0.00,0.11,-0.96,-0.96,-0.95
337.52,-1.01,-0.06,-1.01,-0.05,0.04,0.20,-0.97,-0.96,-0.95
340.90,-1.06,-0.10,-1.07,-0.10,0.09,0.28,-0.97,-0.97,-0.96
344.30,-1.12,-0.14,-1.12,-0.15,0.14,0.37,-0.98,-0.98,-0.98
347.75,-1.18,-0.20,-1.18,-0.19,0.19,0.46,-0.99,-0.98,-0.98
351.23,-1.23,-0.23,-1.24,-0.24,0.24,0.54,-0.99,-0.99,-1.00
354.74,-1.29,-0.29,-1.29,-0.29,0.29,0.63,-1.00,-1.00,-1.00
358.28,-1.35,-0.34,-1.35,-0.33,0.34,0.72,-1.01,-1.01,-1.01
361.87,-1.40,-0.38,-1.40,-0.39,0.39,0.81,-1.01,-1.02,-1.02
365.49,-1.46,-0.44,-1.46,-0.44,0.44,0.90,-1.02,-1.02,-1.02
369.14,-1.52,-0.50,-1.52,-0.49,0.49,0.99,-1.03,-1.03,-1.02
372.83,-1.58,-0.54,-1.58,-0.54,0.54,1.08,-1.04,-1.04,-1.04
376.56,-1.64,-0.59,-1.64,-0.59,0.59,1.17,-1.05,-1.05,-1.06
380.33,-1.70,-0.64,-1.70,-0.64,0.65,1.26,-1.05,-1.05,-1.06
384.13,-1.76,-0.71,-1.76,-0.70,0.70,1.35,-1.06,-1.06,-1.05
387.97,-1.82,-0.75,-1.82,-0.75,0.75,1.44,-1.07,-1.07,-1.07
391.85,-1.88,-0.81,-1.88,-0.81,0.80,1.54,-1.08,-1.08,-1.08
395.77,-1.93,-0.86,-1.93,-0.86,0.85,1.63,-1.08,-1.08,-1.07
399.73,-1.99,-0.90,-1.99,-0.91,0.90,1.72,-1.09,-1.09,-1.09
403.72,-2.04,-0.96,-2.04,-0.96,0.95,1.81,-1.09,-1.09,-1.08
407.76,-2.09,-1.00,-2.09,-1.00,1.00,1.90,-1.09,-1.09,-1.09
411.84,-2.14,-1.04,-2.14,-1.04,1.05,1.99,-1.09,-1.09,-1.10
415.96,-2.19,-1.09,-2.19,-1.09,1.10,2.08,-1.09,-1.10,-1.10
420.12,-2.25,-1.14,-2.25,-1.14,1.14,2.16,-1.11,-1.11,-1.11
424.32,-2.31,-1.20,-2.31,-1.20,1.19,2.25,-1.12,-1.12,-1.11
428.56,-2.36,-1.25,-2.36,-1.24,1.24,2.33,-1.12,-1.12,-1.12
432.85,-2.41,-1.29,-2.41,-1.29,1.29,2.41,-1.12,-1.13,-1.12
437.18,-2.46,-1.33,-2.46,-1.33,1.33,2.49,-1.13,-1.13,-1.13
441.55,-2.52,-1.38,-2.52,-1.38,1.38,2.56,-1.14,-1.13,-1.14
445.96,-2.57,-1.43,-2.57,-1.43,1.43,2.64,-1.14,-1.14,-1.14
450.42,-2.62,-1.47,-2.63,-1.48,1.48,2.70,-1.14,-1.15,-1.15
454.93,-2.68,-1.53,-2.68,-1.53,1.53,2.77,-1.16,-1.15,-1.16
459.48,-2.73,-1.58,-2.73,-1.58,1.57,2.82,-1.16,-1.16,-1.15
464.07,-2.78,-1.63,-2.78,-1.63,1.62,2.88,-1.16,-1.16,-1.15
468.71,-2.84,-1.68,-2.84,-1.68,1.68,2.93,-1.17,-1.16,-1.16
473.40,-2.89,-1.72,-2.89,-1.73,1.73,2.97,-1.16,-1.17,-1.17
