frequency,raw,error,smoothed,error_smoothed,equalization,fixed_band_eq,equalized_raw,equalized_smoothed,target
44.78,-25.75,-24.02,-25.77,-24.03,6.00,4.29,-19.75,-19.77,-1.74
45.23,-25.39,-23.62,-25.38,-23.61,6.00,4.41,-19.39,-19.38,-1.77
45.68,-25.00,-23.20,-24.99,-23.18,6.00,4.53,-19.00,-18.99,-1.81
46.13,-24.64,-22.79,-24.63,-22.79,6.00,4.65,-18.64,-18.63,-1.85
46.60,-24.29,-22.40,-24.32,-22.44,6.00,4.78,-18.29,-18.32,-1.89
47.06,-24.06,-22.14,-24.06,-22.14,6.00,4.92,-18.06,-18.06,-1.92
47.53,-23.87,-21.91,-23.86,-21.89,6.00,5.05,-17.87,-17.86,-1.96
48.01,-23.67,-21.67,-23.67,-21.67,6.00,5.19,-17.67,-17.67,-2.01
48.49,-23.48,-21.44,-23.48,-21.43,6.00,5.33,-17.48,-17.48,-2.05
48.97,-23.29,-21.19,-23.27,-21.18,6.00,5.47,-17.29,-17.27,-2.10
49.46,-23.09,-20.95,-23.09,-20.95,6.00,5.62,-17.09,-17.09,-2.14
49.96,-22.90,-20.72,-22.94,-20.76,6.00,5.76,-16.90,-16.94,-2.19
50.46,-22.85,-20.63,-22.85,-20.63,6.00,5.91,-16.85,-16.85,-2.23
50.96,-22.82,-20.55,-22.81,-20.54,6.00,6.07,-16.82,-16.81,-2.27
51.47,-22.79,-20.48,-22.79,-20.48,6.00,6.22,-16.79,-16.79,-2.31
51.99,-22.76,-20.41,-22.76,-20.41,6.00,6.37,-16.76,-16.76,-2.36
52.51,-22.73,-20.34,-22.73,-20.33,6.00,6.53,-16.73,-16.73,-2.40
53.03,-22.69,-20.26,-22.70,-20.25,6.00,6.68,-16.69,-16.70,-2.44
53.56,-22.66,-20.17,-22.66,-20.17,6.00,6.84,-16.66,-16.66,-2.49
54.10,-22.63,-20.10,-22.61,-20.07,6.00,6.99,-16.63,-16.61,-2.54
54.64,-22.60,-20.02,-22.60,-20.01,6.00,7.14,-16.60,-16.60,-2.59
55.18,-22.59,-19.96,-22.66,-20.02,6.00,7.29,-16.59,-16.66,-2.64
55.74,-22.80,-20.11,-22.79,-20.11,6.00,7.43,-16.80,-16.79,-2.69
56.29,-23.02,-20.30,-23.00,-20.27,6.00,7.57,-17.02,-17.00,-2.73
56.86,-23.23,-20.46,-23.23,-20.46,6.00,7.71,-17.23,-17.23,-2.77
57.42,-23.44,-20.63,-23.44,-20.63,6.00,7.84,-17.44,-17.44,-2.82
58.00,-23.65,-20.79,-23.66,-20.80,6.00,7.96,-17.65,-17.66,-2.86
58.58,-23.87,-20.97,-23.87,-20.97,6.00,8.07,-17.87,-17.87,-2.90
59.16,-24.08,-21.15,-24.07,-21.13,6.00,8.18,-18.08,-18.07,-2.94
59.76,-24.29,-21.31,-24.28,-21.30,6.00,8.27,-18.29,-18.28,-2.98
60.35,-24.50,-21.47,-24.59,-21.56,6.00,8.35,-18.50,-18.59,-3.04
60.96,-24.85,-21.75,-24.90,-21.80,6.00,8.42,-18.85,-18.90,-3.10
61.57,-25.28,-22.12,-25.11,-21.95,6.00,8.48,-19.28,-19.11,-3.16
62.18,-25.16,-21.93,-25.16,-21.93,6.00,8.53,-19.16,-19.16,-3.23
62.80,-24.97,-21.68,-25.03,-21.74,6.00,8.56,-18.97,-19.03,-3.29
63.43,-24.78,-21.43,-24.79,-21.44,6.00,8.58,-18.78,-18.79,-3.35
64.07,-24.59,-21.20,-24.59,-21.19,6.00,8.59,-18.59,-18.59,-3.40
64.71,-24.40,-20.96,-24.40,-20.96,6.00,8.59,-18.40,-18.40,-3.45
65.35,-24.21,-20.71,-24.21,-20.72,6.00,8.57,-18.21,-18.21,-3.50
66.01,-24.02,-20.48,-23.98,-20.44,6.00,8.54,-18.02,-17.98,-3.55
66.67,-23.82,-20.23,-23.81,-20.21,6.00,8.50,-17.82,-17.81,-3.60
67.33,-23.63,-19.98,-23.75,-20.09,6.00,8.45,-17.63,-17.75,-3.66
68.01,-23.83,-20.11,-23.82,-20.10,6.00,8.39,-17.83,-17.82,-3.72
68.69,-24.04,-20.26,-24.00,-20.23,6.00,8.32,-18.04,-18.00,-3.78
69.37,-24.24,-20.42,-24.25,-20.41,6.00,8.24,-18.24,-18.25,-3.83
70.07,-24.45,-20.56,-24.45,-20.56,6.00,8.16,-18.45,-18.45,-3.89
70.77,-24.65,-20.70,-24.65,-20.71,6.00,8.07,-18.65,-18.65,-3.95
71.48,-24.85,-20.84,-24.86,-20.85,6.00,7.97,-18.85,-18.86,-4.01
72.19,-25.06,-21.00,-25.05,-20.98,6.00,7.88,-19.06,-19.05,-4.07
72.91,-25.26,-21.13,-25.25,-21.12,6.00,7.78,-19.26,-19.25,-4.14
73.64,-25.47,-21.28,-25.49,-21.29,6.00,7.68,-19.47,-19.49,-4.20
74.38,-25.75,-21.49,-25.83,-21.57,6.00,7.57,-19.75,-19.83,-4.26
75.12,-26.11,-21.80,-26.13,-21.81,6.00,7.47,-20.11,-20.13,-4.32
75.87,-26.47,-22.10,-26.31,-21.93,6.00,7.37,-20.47,-20.31,-4.37
76.63,-26.27,-21.84,-26.30,-21.87,6.00,7.27,-20.27,-20.30,-4.43
77.40,-26.06,-21.59,-26.12,-21.64,6.00,7.17,-20.06,-20.12,-4.48
78.17,-25.85,-21.31,-25.86,-21.32,6.00,7.07,-19.85,-19.86,-4.54
78.95,-25.65,-21.06,-25.65,-21.06,6.00,6.98,-19.65,-19.65,-4.59
79.74,-25.44,-20.80,-25.44,-20.80,6.00,6.89,-19.44,-19.44,-4.64
80.54,-25.24,-20.54,-25.24,-20.54,6.00,6.80,-19.24,-19.24,-4.70
81.35,-25.03,-20.28,-25.02,-20.27,6.00,6.71,-19.03,-19.02,-4.76
82.16,-24.82,-20.01,-24.81,-20.00,6.00,6.63,-18.82,-18.81,-4.81
82.98,-24.62,-19.75,-24.64,-19.78,6.00,6.55,-18.62,-18.64,-4.87
83.81,-24.52,-19.59,-24.55,-19.62,6.00,6.48,-18.52,-18.55,-4.93
84.65,-24.54,-19.56,-24.53,-19.54,6.00,6.41,-18.54,-18.53,-4.99
85.50,-24.56,-19.52,-24.55,-19.51,6.00,6.34,-18.56,-18.55,-5.05
86.35,-24.58,-19.48,-24.58,-19.48,6.00,6.28,-18.58,-18.58,-5.10
87.22,-24.60,-19.45,-24.60,-19.44,6.00,6.23,-18.60,-18.60,-5.16
88.09,-24.62,-19.41,-24.62,-19.41,6.00,6.18,-18.62,-18.62,-5.22
88.97,-24.64,-19.37,-24.64,-19.37,6.00,6.13,-18.64,-18.64,-5.28
89.86,-24.66,-19.33,-24.66,-19.32,6.00,6.09,-18.66,-18.66,-5.34
90.76,-24.68,-19.29,-24.67,-19.27,6.00,6.05,-18.68,-18.67,-5.40
91.66,-24.70,-19.23,-24.70,-19.24,6.00,6.01,-18.70,-18.70,-5.47
92.58,-24.74,-19.22,-24.77,-19.24,6.00,5.98,-18.74,-18.77,-5.53
93.51,-24.86,-19.27,-24.86,-19.27,6.00,5.96,-18.86,-18.86,-5.59
94.44,-24.98,-19.34,-24.97,-19.32,6.00,5.94,-18.98,-18.97,-5.65
95.39,-25.09,-19.37,-25.10,-19.38,6.00,5.92,-19.09,-19.10,-5.72
96.34,-25.21,-19.43,-25.21,-19.43,6.00,5.91,-19.21,-19.21,-5.79
97.30,-25.33,-19.49,-25.33,-19.48,6.00,5.90,-19.33,-19.33,-5.85
98.28,-25.44,-19.52,-25.45,-19.53,6.00,5.89,-19.44,-19.45,-5.92
99.26,-25.56,-19.58,-25.56,-19.58,6.00,5.89,-19.56,-19.56,-5.99
100.25,-25.68,-19.63,-25.70,-19.64,6.00,5.89,-19.68,-19.70,-6.06
101.25,-25.79,-19.69,-25.81,-19.69,6.00,5.90,-19.79,-19.81,-6.11
102.27,-25.91,-19.74,-25.86,-19.69,6.00,5.90,-19.91,-19.86,-6.17
103.29,-25.85,-19.63,-25.86,-19.63,6.00,5.91,-19.85,-19.86,-6.23
104.32,-25.78,-19.49,-25.80,-19.51,6.00,5.93,-19.78,-19.80,-6.29
105.37,-25.71,-19.37,-25.71,-19.37,6.00,5.94,-19.71,-19.71,-6.35
106.42,-25.63,-19.24,-25.64,-19.23,6.00,5.96,-19.63,-19.64,-6.40
107.48,-25.56,-19.09,-25.56,-19.10,6.00,5.97,-19.56,-19.56,-6.47
108.56,-25.49,-18.97,-25.49,-18.96,6.00,5.99,-19.49,-19.49,-6.53
109.64,-25.41,-18.82,-25.42,-18.83,6.00,6.01,-19.41,-19.42,-6.59
110.74,-25.34,-18.70,-25.33,-18.68,6.00,6.03,-19.34,-19.33,-6.65
111.85,-25.26,-18.56,-25.25,-18.54,6.00,6.05,-19.26,-19.25,-6.71
112.97,-25.19,-18.42,-25.23,-18.46,6.00,6.06,-19.19,-19.23,-6.78
114.10,-25.26,-18.43,-25.28,-18.44,6.00,6.08,-19.26,-19.28,-6.84
115.24,-25.42,-18.51,-25.40,-18.50,6.00,6.09,-19.42,-19.40,-6.91
116.39,-25.58,-18.61,-25.57,-18.60,6.00,6.11,-19.58,-19.57,-6.98
117.55,-25.73,-18.70,-25.74,-18.69,6.00,6.12,-19.73,-19.74,-7.04
118.73,-25.89,-18.78,-25.89,-18.79,6.00,6.13,-19.89,-19.89,-7.11
119.92,-26.05,-18.88,-26.05,-18.89,6.00,6.13,-20.05,-20.05,-7.17
121.12,-26.21,-18.99,-26.21,-18.99,6.00,6.14,-20.21,-20.21,-7.22
122.33,-26.37,-19.09,-26.37,-19.09,6.00,6.14,-20.37,-20.37,-7.28
123.55,-26.53,-19.20,-26.53,-19.19,6.00,6.13,-20.53,-20.53,-7.34
124.79,-26.69,-19.29,-26.69,-19.30,6.00,6.13,-20.69,-20.69,-7.40
126.03,-26.86,-19.41,-26.89,-19.44,6.00,6.12,-20.86,-20.89,-7.46
127.29,-27.05,-19.54,-27.07,-19.55,6.00,6.10,-21.05,-21.07,-7.52
128.57,-27.25,-19.66,-27.17,-19.59,6.00,6.08,-21.25,-21.17,-7.59
129.85,-27.17,-19.52,-27.17,-19.53,6.00,6.06,-21.17,-21.17,-7.65
131.15,-27.05,-19.35,-27.08,-19.37,6.00,6.04,-21.05,-21.08,-7.71
132.46,-26.93,-19.16,-26.94,-19.17,6.00,6.01,-20.93,-20.94,-7.77
133.79,-26.81,-18.99,-26.81,-18.99,6.00,5.98,-20.81,-20.81,-7.83
135.12,-26.69,-18.80,-26.69,-18.81,6.00,5.95,-20.69,-20.69,-7.89
136.48,-26.57,-18.64,-26.59,-18.64,6.00,5.91,-20.57,-20.59,-7.94
137.84,-26.45,-18.46,-26.46,-18.46,6.00,5.88,-20.45,-20.46,-8.00
139.22,-26.32,-18.27,-26.29,-18.23,6.00,5.84,-20.32,-20.29,-8.06
140.61,-26.06,-17.95,-26.07,-17.96,6.00,5.80,-20.06,-20.07,-8.11
142.02,-25.79,-17.64,-25.81,-17.65,6.00,5.76,-19.79,-19.81,-8.16
143.44,-25.53,-17.33,-25.53,-17.33,6.00,5.73,-19.53,-19.53,-8.21
144.87,-25.27,-17.02,-25.27,-17.02,6.00,5.69,-19.27,-19.27,-8.25
146.32,-25.00,-16.71,-25.00,-16.70,6.00,5.65,-19.00,-19.00,-8.30
147.78,-24.74,-16.39,-24.74,-16.39,6.00,5.61,-18.74,-18.74,-8.35
149.26,-24.48,-16.08,-24.51,-16.11,6.00,5.58,-18.48,-18.51,-8.40
150.75,-24.31,-15.86,-24.31,-15.87,6.00,5.54,-18.31,-18.31,-8.45
152.26,-24.16,-15.67,-24.15,-15.66,6.00,5.51,-18.16,-18.15,-8.49
153.78,-24.02,-15.48,-24.02,-15.49,6.00,5.48,-18.02,-18.02,-8.54
155.32,-23.90,-15.31,-23.91,-15.33,6.00,5.45,-17.90,-17.91,-8.59
156.88,-23.82,-15.19,-23.82,-15.18,6.00,5.43,-17.82,-17.82,-8.64
158.44,-23.74,-15.05,-23.74,-15.05,6.00,5.40,-17.74,-17.74,-8.69
160.03,-23.66,-14.93,-23.66,-14.92,6.00,5.38,-17.66,-17.66,-8.74
161.63,-23.57,-14.79,-23.58,-14.79,6.00,5.37,-17.57,-17.58,-8.79
163.24,-23.49,-14.65,-23.49,-14.66,6.00,5.36,-17.49,-17.49,-8.84
164.88,-23.41,-14.53,-23.41,-14.52,6.00,5.35,-17.41,-17.41,-8.89
166.53,-23.33,-14.40,-23.33,-14.39,6.00,5.34,-17.33,-17.33,-8.94
168.19,-23.25,-14.26,-23.25,-14.26,6.00,5.34,-17.25,-17.25,-8.99
169.87,-23.17,-14.13,-23.18,-14.14,6.00,5.34,-17.17,-17.18,-9.04
171.57,-23.11,-14.02,-23.12,-14.04,6.00,5.35,-17.11,-17.12,-9.09
173.29,-23.09,-13.96,-23.09,-13.95,6.00,5.36,-17.09,-17.09,-9.14
175.02,-23.08,-13.90,-23.08,-13.89,6.00,5.37,-17.08,-17.08,-9.19
176.77,-23.06,-13.83,-23.06,-13.82,6.00,5.39,-17.06,-17.06,-9.24
178.54,-23.04,-13.76,-23.04,-13.76,6.00,5.41,-17.04,-17.04,-9.29
180.32,-23.02,-13.68,-23.02,-13.69,6.00,5.44,-17.02,-17.02,-9.34
182.13,-23.00,-13.62,-23.00,-13.62,6.00,5.47,-17.00,-17.00,-9.39
183.95,-22.98,-13.56,-22.98,-13.55,6.00,5.50,-16.98,-16.98,-9.43
185.79,-22.96,-13.49,-22.97,-13.49,6.00,5.54,-16.96,-16.97,-9.48
187.65,-22.95,-13.43,-22.95,-13.42,6.00,5.59,-16.95,-16.95,-9.53
189.52,-22.92,-13.34,-22.92,-13.34,6.00,5.63,-16.92,-16.92,-9.58
191.42,-22.88,-13.27,-22.88,-13.26,6.00,5.68,-16.88,-16.88,-9.62
193.33,-22.83,-13.17,-22.84,-13.17,6.00,5.73,-16.83,-16.84,-9.67
195.27,-22.79,-13.09,-22.79,-13.08,6.00,5.79,-16.79,-16.79,-9.71
197.22,-22.74,-12.99,-22.75,-12.99,6.00,5.85,-16.74,-16.75,-9.76
199.19,-22.70,-12.91,-22.70,-12.90,6.00,5.91,-16.70,-16.70,-9.80
201.18,-22.66,-12.82,-22.66,-12.82,6.00,5.97,-16.66,-16.66,-9.84
203.19,-22.61,-12.73,-22.62,-12.74,6.00,6.04,-16.61,-16.62,-9.88
205.23,-22.57,-12.67,-22.57,-12.66,6.00,6.11,-16.57,-16.57,-9.91
207.28,-22.52,-12.58,-22.52,-12.58,6.00,6.18,-16.52,-16.52,-9.95
209.35,-22.48,-12.50,-22.48,-12.50,6.00,6.25,-16.48,-16.48,-9.99
211.44,-22.43,-12.41,-22.43,-12.42,6.00,6.32,-16.43,-16.43,-10.02
213.56,-22.39,-12.35,-22.39,-12.35,6.00,6.39,-16.39,-16.39,-10.05
215.69,-22.35,-12.27,-22.35,-12.27,6.00,6.46,-16.35,-16.35,-10.08
217.85,-22.31,-12.21,-22.31,-12.20,6.00,6.53,-16.31,-16.31,-10.11
220.03,-22.27,-12.13,-22.27,-12.13,6.00,6.60,-16.27,-16.27,-10.15
222.23,-22.23,-12.06,-22.23,-12.05,6.00,6.66,-16.23,-16.23,-10.18
224.45,-22.18,-11.98,-22.19,-11.98,6.00,6.72,-16.18,-16.19,-10.21
226.70,-22.14,-11.92,-22.14,-11.92,6.00,6.78,-16.14,-16.14,-10.23
228.96,-22.10,-11.85,-22.10,-11.85,6.00,6.83,-16.10,-16.10,-10.25
231.25,-22.06,-11.78,-22.06,-11.78,6.00,6.88,-16.06,-16.06,-10.28
233.57,-22.01,-11.72,-22.01,-11.71,6.00,6.92,-16.01,-16.01,-10.30
235.90,-21.95,-11.63,-21.96,-11.63,6.00,6.95,-15.95,-15.96,-10.33
238.26,-21.90,-11.56,-21.90,-11.56,6.00,6.97,-15.90,-15.90,-10.35
240.64,-21.85,-11.49,-21.85,-11.49,6.00,6.99,-15.85,-15.85,-10.36
243.05,-21.79,-11.42,-21.80,-11.42,6.00,7.00,-15.79,-15.80,-10.38
245.48,-21.74,-11.35,-21.74,-11.34,6.00,7.00,-15.74,-15.74,-10.40
247.93,-21.68,-11.26,-21.68,-11.27,6.00,6.99,-15.68,-15.68,-10.42
250.41,-21.63,-11.20,-21.63,-11.20,6.00,6.97,-15.63,-15.63,-10.43
252.92,-21.57,-11.14,-21.58,-11.14,6.00,6.94,-15.57,-15.58,-10.44
255.45,-21.52,-11.07,-21.52,-11.06,6.00,6.91,-15.52,-15.52,-10.46
258.00,-21.45,-10.99,-21.45,-10.98,6.00,6.86,-15.45,-15.45,-10.47
260.58,-21.36,-10.89,-21.37,-10.89,6.00,6.80,-15.36,-15.37,-10.48
263.19,-21.27,-10.79,-21.27,-10.79,6.00,6.74,-15.27,-15.27,-10.49
265.82,-21.18,-10.69,-21.18,-10.69,6.00,6.67,-15.18,-15.18,-10.50
268.48,-21.09,-10.59,-21.09,-10.59,6.00,6.59,-15.09,-15.09,-10.51
271.16,-21.00,-10.48,-21.00,-10.48,6.00,6.50,-15.00,-15.00,-10.52
273.87,-20.91,-10.38,-20.91,-10.38,6.00,6.41,-14.91,-14.91,-10.53
276.61,-20.82,-10.28,-20.82,-10.28,6.00,6.31,-14.82,-14.82,-10.54
279.38,-20.73,-10.19,-20.73,-10.19,6.00,6.20,-14.73,-14.73,-10.55
282.17,-20.64,-10.09,-20.64,-10.10,6.00,6.09,-14.64,-14.64,-10.55
284.99,-20.55,-10.00,-20.55,-10.01,6.00,5.98,-14.55,-14.55,-10.55
287.84,-20.47,-9.92,-20.47,-9.92,6.00,5.87,-14.47,-14.47,-10.55
290.72,-20.38,-9.82,-20.39,-9.83,6.00,5.75,-14.38,-14.39,-10.56
293.63,-20.30,-9.75,-20.30,-9.75,6.00,5.63,-14.30,-14.30,-10.56
296.57,-20.22,-9.67,-20.22,-9.66,6.00,5.52,-14.22,-14.22,-10.56
299.53,-20.13,-9.58,-20.14,-9.58,6.00,5.40,-14.13,-14.14,-10.56
302.53,-20.05,-9.50,-20.05,-9.49,6.00,5.28,-14.05,-14.05,-10.56
305.55,-19.96,-9.41,-19.97,-9.41,6.00,5.16,-13.96,-13.97,-10.56
308.61,-19.88,-9.33,-19.88,-9.32,6.00,5.04,-13.88,-13.88,-10.56
311.69,-19.80,-9.24,-19.80,-9.24,6.00,4.92,-13.80,-13.80,-10.56
314.81,-19.71,-9.16,-19.72,-9.16,6.00,4.81,-13.71,-13.72,-10.56
317.96,-19.64,-9.09,-19.64,-9.08,6.00,4.69,-13.64,-13.64,-10.56
321.14,-19.57,-9.02,-19.57,-9.01,6.00,4.58,-13.57,-13.57,-10.56
324.35,-19.50,-8.95,-19.50,-8.95,6.00,4.47,-13.50,-13.50,-10.56
327.59,-19.43,-8.88,-19.43,-8.88,6.00,4.37,-13.43,-13.43,-10.55
330.87,-19.35,-8.81,-19.40,-8.85,6.04,4.26,-13.31,-13.36,-10.55
334.18,-19.28,-8.74,-19.32,-8.77,6.09,4.16,-13.19,-13.23,-10.55
337.52,-19.21,-8.67,-19.09,-8.55,6.13,4.06,-13.08,-12.96,-10.55
340.90,-18.70,-8.17,-18.67,-8.13,6.10,3.97,-12.60,-12.57,-10.54
344.30,-18.02,-7.48,-18.07,-7.54,5.99,3.87,-12.03,-12.08,-10.54
347.75,-17.34,-6.82,-17.36,-6.83,5.79,3.78,-11.56,-11.57,-10.53
351.23,-16.66,-6.14,-16.66,-6.14,5.49,3.70,-11.17,-11.17,-10.53
354.74,-15.98,-5.47,-15.98,-5.46,5.13,3.61,-10.85,-10.85,-10.52
358.28,-15.30,-4.78,-15.26,-4.75,4.74,3.53,-10.57,-10.52,-10.52
361.87,-14.62,-4.12,-14.59,-4.08,4.32,3.45,-10.30,-10.27,-10.51
365.49,-13.94,-3.45,-14.06,-3.56,3.91,3.38,-10.03,-10.15,-10.50
369.14,-13.70,-3.21,-13.72,-3.23,3.53,3.30,-10.18,-10.20,-10.50
372.83,-13.60,-3.12,-13.55,-3.06,3.20,3.23,-10.41,-10.35,-10.49
