frequency,raw,error,smoothed,error_smoothed,equalization,fixed_band_eq,equalized_raw,equalized_smoothed,target
40.54,7.75,-1.94,7.75,-1.93,1.93,2.19,9.68,9.68,9.69
40.94,7.75,-1.90,7.75,-1.91,1.91,2.12,9.66,9.66,9.66
41.35,7.75,-1.88,7.75,-1.88,1.89,2.05,9.64,9.64,9.64
41.76,7.75,-1.85,7.75,-1.86,1.86,1.98,9.62,9.61,9.61
42.18,7.74,-1.84,7.75,-1.84,1.84,1.91,9.58,9.58,9.59
42.60,7.74,-1.81,7.74,-1.81,1.81,1.85,9.55,9.55,9.56
43.03,7.74,-1.78,7.74,-1.79,1.78,1.78,9.53,9.53,9.53
43.46,7.74,-1.75,7.74,-1.76,1.76,1.72,9.50,9.50,9.50
43.90,7.74,-1.73,7.74,-1.72,1.72,1.66,9.47,9.47,9.47
44.33,7.74,-1.69,7.74,-1.69,1.69,1.60,9.43,9.44,9.44
44.78,7.75,-1.66,7.75,-1.66,1.66,1.54,9.41,9.41,9.41
45.23,7.75,-1.63,7.76,-1.62,1.62,1.48,9.37,9.37,9.38
45.68,7.76,-1.58,7.76,-1.58,1.58,1.42,9.34,9.34,9.34
46.13,7.76,-1.53,7.76,-1.54,1.54,1.37,9.30,9.30,9.30
46.60,7.76,-1.50,7.77,-1.50,1.50,1.31,9.26,9.26,9.26
47.06,7.77,-1.45,7.77,-1.45,1.45,1.26,9.22,9.22,9.23
47.53,7.77,-1.41,7.78,-1.41,1.41,1.21,9.18,9.18,9.19
48.01,7.78,-1.36,7.78,-1.36,1.36,1.16,9.14,9.14,9.14
48.49,7.78,-1.32,7.78,-1.31,1.31,1.11,9.09,9.09,9.10
48.97,7.78,-1.26,7.79,-1.26,1.26,1.06,9.04,9.05,9.05
49.46,7.79,-1.21,7.79,-1.21,1.21,1.01,9.01,9.00,9.01
49.96,7.79,-1.17,7.80,-1.16,1.17,0.96,8.96,8.97,8.96
50.46,7.80,-1.12,7.80,-1.12,1.13,0.92,8.93,8.93,8.92
50.96,7.80,-1.07,7.80,-1.08,1.09,0.87,8.89,8.88,8.88
51.47,7.78,-1.05,7.79,-1.05,1.05,0.83,8.83,8.84,8.84
51.99,7.77,-1.02,7.77,-1.02,1.02,0.79,8.79,8.79,8.79
52.51,7.76,-0.99,7.76,-0.99,0.98,0.75,8.74,8.74,8.75
53.03,7.75,-0.95,7.75,-0.95,0.95,0.71,8.70,8.70,8.71
53.56,7.74,-0.91,7.74,-0.92,0.91,0.67,8.66,8.65,8.66
54.10,7.72,-0.89,7.73,-0.88,0.88,0.63,8.60,8.60,8.61
54.64,7.71,-0.85,7.72,-0.84,0.84,0.59,8.55,8.55,8.56
55.18,7.71,-0.79,7.71,-0.80,0.80,0.55,8.51,8.51,8.51
55.74,7.70,-0.76,7.71,-0.76,0.76,0.51,8.46,8.47,8.46
56.29,7.70,-0.71,7.70,-0.72,0.72,0.48,8.43,8.42,8.42
56.86,7.69,-0.69,7.69,-0.68,0.69,0.44,8.38,8.38,8.38
57.42,7.68,-0.64,7.69,-0.64,0.65,0.41,8.33,8.33,8.33
58.00,7.68,-0.61,7.68,-0.61,0.61,0.37,8.29,8.29,8.29
58.58,7.67,-0.58,7.67,-0.57,0.57,0.34,8.24,8.25,8.25
59.16,7.67,-0.53,7.67,-0.54,0.53,0.31,8.20,8.20,8.21
59.76,7.67,-0.50,7.67,-0.49,0.48,0.27,8.15,8.15,8.17
60.35,7.67,-0.43,7.67,-0.44,0.43,0.24,8.10,8.10,8.11
60.96,7.67,-0.38,7.67,-0.38,0.37,0.21,8.04,8.04,8.05
61.57,7.67,-0.32,7.67,-0.31,0.31,0.18,7.99,7.99,7.99
62.18,7.67,-0.24,7.67,-0.25,0.25,0.15,7.93,7.93,7.92
62.80,7.67,-0.18,7.67,-0.18,0.19,0.12,7.87,7.87,7.86
63.43,7.67,-0.12,7.67,-0.13,0.14,0.09,7.81,7.81,7.80
64.07,7.67,-0.08,7.67,-0.07,0.08,0.06,7.75,7.75,7.75
64.71,7.67,-0.03,7.68,-0.02,0.02,0.03,7.69,7.69,7.70
65.35,7.68,0.04,7.68,0.03,-0.04,0.00,7.64,7.64,7.65
66.01,7.68,0.08,7.68,0.08,-0.09,-0.03,7.59,7.59,7.60
66.67,7.68,0.13,7.68,0.14,-0.15,-0.06,7.53,7.54,7.55
67.33,7.68,0.20,7.69,0.20,-0.20,-0.09,7.48,7.49,7.49
68.01,7.69,0.26,7.69,0.26,-0.25,-0.12,7.44,7.44,7.43
68.69,7.69,0.32,7.68,0.31,-0.30,-0.14,7.39,7.38,7.37
69.37,7.66,0.35,7.67,0.35,-0.35,-0.17,7.32,7.32,7.32
70.07,7.64,0.38,7.64,0.39,-0.39,-0.20,7.25,7.25,7.26
70.77,7.62,0.43,7.62,0.42,-0.43,-0.23,7.19,7.19,7.20
71.48,7.60,0.46,7.60,0.47,-0.48,-0.26,7.13,7.13,7.14
72.19,7.58,0.51,7.58,0.51,-0.51,-0.29,7.07,7.07,7.08
72.91,7.56,0.56,7.56,0.55,-0.55,-0.32,7.01,7.01,7.01
73.64,7.54,0.60,7.54,0.59,-0.58,-0.35,6.96,6.96,6.95
74.38,7.51,0.63,7.51,0.63,-0.62,-0.38,6.89,6.89,6.89
75.12,7.48,0.66,7.48,0.65,-0.65,-0.41,6.83,6.83,6.83
75.87,7.45,0.68,7.45,0.68,-0.68,-0.44,6.77,6.77,6.78
76.63,7.42,0.71,7.42,0.70,-0.71,-0.47,6.71,6.71,6.72
77.40,7.39,0.73,7.39,0.73,-0.73,-0.50,6.66,6.66,6.67
78.17,7.36,0.76,7.37,0.76,-0.76,-0.53,6.61,6.61,6.61
78.95,7.34,0.79,7.34,0.78,-0.77,-0.56,6.57,6.56,6.56
79.74,7.30,0.80,7.30,0.80,-0.79,-0.60,6.51,6.51,6.51
80.54,7.26,0.82,7.26,0.81,-0.81,-0.63,6.45,6.45,6.45
81.35,7.21,0.83,7.22,0.82,-0.82,-0.66,6.39,6.39,6.39
82.16,7.17,0.84,7.17,0.84,-0.83,-0.70,6.34,6.34,6.34
82.98,7.12,0.85,7.12,0.85,-0.85,-0.73,6.28,6.28,6.28
83.81,7.08,0.87,7.08,0.86,-0.86,-0.77,6.22,6.22,6.22
84.65,7.03,0.88,7.03,0.87,-0.88,-0.80,6.15,6.15,6.16
85.50,6.99,0.89,7.00,0.90,-0.91,-0.84,6.08,6.09,6.10
86.35,6.97,0.93,6.98,0.93,-0.95,-0.88,6.03,6.03,6.05
87.22,6.97,0.98,6.97,0.98,-0.99,-0.92,5.98,5.98,5.99
88.09,6.96,1.03,6.96,1.04,-1.04,-0.96,5.92,5.93,5.93
88.97,6.96,1.09,6.96,1.09,-1.09,-1.00,5.87,5.87,5.87
89.86,6.96,1.15,6.96,1.15,-1.15,-1.04,5.81,5.81,5.81
90.76,6.95,1.20,6.96,1.21,-1.21,-1.08,5.74,5.75,5.75
91.66,6.95,1.28,6.95,1.27,-1.26,-1.12,5.69,5.69,5.68
92.58,6.95,1.34,6.95,1.33,-1.32,-1.17,5.64,5.63,5.62
93.51,6.93,1.37,6.93,1.37,-1.37,-1.21,5.56,5.56,5.56
94.44,6.90,1.41,6.91,1.41,-1.42,-1.26,5.48,5.49,5.50
95.39,6.88,1.45,6.88,1.45,-1.47,-1.30,5.42,5.42,5.43
96.34,6.86,1.51,6.86,1.50,-1.51,-1.35,5.35,5.35,5.36
97.30,6.83,1.54,6.84,1.54,-1.55,-1.40,5.28,5.29,5.30
98.28,6.81,1.58,6.81,1.59,-1.58,-1.44,5.23,5.23,5.23
99.26,6.79,1.64,6.79,1.63,-1.62,-1.49,5.18,5.17,5.16
100.25,6.75,1.67,6.75,1.66,-1.64,-1.54,5.11,5.11,5.09
101.25,6.70,1.67,6.71,1.67,-1.66,-1.59,5.04,5.05,5.04
102.27,6.65,1.68,6.65,1.68,-1.67,-1.64,4.98,4.98,4.98
103.29,6.60,1.69,6.60,1.68,-1.68,-1.69,4.92,4.92,4.92
104.32,6.54,1.69,6.55,1.69,-1.69,-1.73,4.85,4.85,4.86
105.37,6.49,1.70,6.49,1.69,-1.70,-1.78,4.79,4.79,4.80
106.42,6.44,1.70,6.44,1.70,-1.71,-1.83,4.73,4.73,4.75
107.48,6.39,1.72,6.40,1.72,-1.73,-1.88,4.67,4.67,4.68
108.56,6.36,1.75,6.36,1.74,-1.74,-1.92,4.62,4.62,4.62
109.64,6.33,1.78,6.33,1.77,-1.77,-1.97,4.56,4.56,4.56
110.74,6.29,1.80,6.30,1.80,-1.80,-2.01,4.49,4.50,4.50
111.85,6.26,1.82,6.26,1.83,-1.83,-2.06,4.43,4.43,4.44
112.97,6.23,1.86,6.23,1.86,-1.86,-2.10,4.37,4.37,4.37
114.10,6.20,1.89,6.20,1.90,-1.90,-2.14,4.31,4.30,4.31
115.24,6.17,1.93,6.17,1.93,-1.93,-2.18,4.24,4.24,4.24
116.39,6.13,1.97,6.14,1.97,-1.96,-2.21,4.17,4.17,4.17
117.55,6.10,2.00,6.10,2.00,-2.00,-2.24,4.11,4.11,4.11
118.73,6.07,2.04,6.07,2.03,-2.03,-2.28,4.04,4.04,4.04
119.92,6.03,2.05,6.04,2.06,-2.06,-2.30,3.98,3.98,3.98
121.12,6.00,2.07,6.00,2.08,-2.08,-2.33,3.92,3.92,3.93
122.33,5.97,2.10,5.97,2.10,-2.10,-2.35,3.87,3.87,3.87
123.55,5.93,2.13,5.94,2.13,-2.12,-2.37,3.81,3.81,3.81
124.79,5.90,2.15,5.89,2.15,-2.14,-2.39,3.76,3.75,3.75
126.03,5.84,2.16,5.84,2.16,-2.15,-2.40,3.69,3.69,3.69
127.29,5.78,2.16,5.79,2.16,-2.16,-2.41,3.62,3.62,3.63
128.57,5.73,2.17,5.73,2.17,-2.17,-2.42,3.56,3.56,3.56
129.85,5.67,2.18,5.67,2.17,-2.18,-2.43,3.50,3.49,3.50
131.15,5.61,2.18,5.61,2.18,-2.18,-2.43,3.43,3.44,3.44
132.46,5.55,2.18,5.55,2.18,-2.18,-2.43,3.38,3.38,3.38
133.79,5.49,2.18,5.49,2.18,-2.17,-2.43,3.32,3.32,3.32
135.12,5.43,2.17,5.43,2.17,-2.17,-2.43,3.27,3.26,3.26
136.48,5.36,2.16,5.36,2.16,-2.15,-2.42,3.21,3.21,3.21
137.84,5.29,2.15,5.29,2.15,-2.14,-2.41,3.15,3.15,3.15
139.22,5.22,2.14,5.22,2.13,-2.12,-2.41,3.10,3.10,3.09
140.61,5.15,2.12,5.15,2.12,-2.11,-2.40,3.05,3.05,3.04
142.02,5.08,2.10,5.08,2.09,-2.10,-2.38,2.99,2.99,2.99
143.44,5.02,2.09,5.02,2.08,-2.09,-2.37,2.93,2.92,2.94
144.87,4.95,2.06,4.97,2.07,-2.10,-2.36,2.86,2.87,2.90
146.32,4.93,2.09,4.93,2.09,-2.11,-2.35,2.82,2.83,2.85
147.78,4.92,2.13,4.92,2.12,-2.13,-2.33,2.79,2.79,2.80
149.26,4.91,2.17,4.91,2.17,-2.16,-2.32,2.75,2.76,2.75
150.75,4.91,2.22,4.91,2.21,-2.20,-2.31,2.72,2.71,2.70
152.26,4.90,2.25,4.90,2.25,-2.24,-2.30,2.66,2.66,2.66
153.78,4.90,2.30,4.90,2.29,-2.29,-2.29,2.61,2.61,2.61
155.32,4.89,2.34,4.89,2.34,-2.34,-2.28,2.55,2.55,2.56
156.88,4.89,2.38,4.90,2.39,-2.39,-2.27,2.50,2.50,2.51
158.44,4.90,2.45,4.90,2.44,-2.45,-2.26,2.45,2.45,2.46
160.03,4.91,2.50,4.91,2.50,-2.51,-2.25,2.41,2.40,2.41
161.63,4.92,2.57,4.92,2.56,-2.57,-2.24,2.36,2.35,2.36
163.24,4.92,2.62,4.93,2.62,-2.62,-2.24,2.30,2.30,2.31
164.88,4.93,2.67,4.94,2.68,-2.68,-2.24,2.26,2.26,2.26
166.53,4.94,2.73,4.94,2.74,-2.73,-2.23,2.22,2.22,2.21
168.19,4.95,2.80,4.94,2.78,-2.77,-2.24,2.19,2.17,2.16
169.87,4.92,2.82,4.92,2.82,-2.80,-2.24,2.12,2.12,2.11
171.57,4.89,2.84,4.89,2.84,-2.83,-2.24,2.06,2.06,2.06
173.29,4.85,2.85,4.86,2.85,-2.86,-2.25,2.00,2.00,2.01
175.02,4.82,2.87,4.82,2.87,-2.88,-2.25,1.95,1.95,1.96
176.77,4.79,2.89,4.79,2.88,-2.89,-2.26,1.90,1.90,1.91
178.54,4.75,2.90,4.76,2.90,-2.90,-2.27,1.85,1.86,1.86
180.32,4.72,2.92,4.72,2.91,-2.91,-2.29,1.81,1.81,1.81
182.13,4.68,2.93,4.68,2.92,-2.92,-2.30,1.77,1.77,1.76
183.95,4.64,2.93,4.64,2.93,-2.92,-2.32,1.72,1.72,1.72
185.79,4.59,2.93,4.59,2.93,-2.93,-2.34,1.66,1.67,1.67
187.65,4.54,2.93,4.55,2.93,-2.93,-2.35,1.61,1.62,1.62
189.52,4.50,2.94,4.50,2.93,-2.93,-2.38,1.57,1.57,1.57
191.42,4.45,2.93,4.45,2.93,-2.93,-2.40,1.52,1.52,1.53
193.33,4.40,2.93,4.41,2.93,-2.93,-2.42,1.47,1.48,1.48
195.27,4.36,2.93,4.36,2.92,-2.92,-2.45,1.44,1.43,1.44
197.22,4.31,2.93,4.31,2.92,-2.92,-2.48,1.39,1.39,1.39
199.19,4.26,2.92,4.26,2.92,-2.91,-2.50,1.35,1.35,1.35
201.18,4.21,2.91,4.22,2.91,-2.91,-2.53,1.31,1.31,1.31
203.19,4.17,2.91,4.17,2.90,-2.90,-2.56,1.28,1.27,1.27
205.23,4.12,2.89,4.12,2.89,-2.89,-2.59,1.24,1.23,1.24
207.28,4.07,2.88,4.07,2.88,-2.88,-2.62,1.20,1.20,1.20
209.35,4.02,2.87,4.03,2.86,-2.87,-2.65,1.16,1.16,1.16
211.44,3.98,2.86,3.98,2.85,-2.86,-2.68,1.12,1.12,1.13
213.56,3.94,2.85,3.94,2.84,-2.85,-2.71,1.09,1.09,1.10
215.69,3.90,2.84,3.91,2.84,-2.84,-2.74,1.06,1.06,1.07
217.85,3.87,2.84,3.87,2.84,-2.84,-2.77,1.03,1.03,1.04
220.03,3.83,2.84,3.83,2.83,-2.83,-2.80,1.00,1.00,1.00
222.23,3.79,2.83,3.79,2.83,-2.82,-2.83,0.97,0.97,0.97
224.45,3.75,2.82,3.76,2.82,-2.81,-2.85,0.94,0.95,0.94
226.70,3.72,2.81,3.72,2.80,-2.79,-2.87,0.93,0.92,0.92
228.96,3.67,2.78,3.67,2.78,-2.78,-2.89,0.90,0.90,0.90
231.25,3.62,2.76,3.62,2.75,-2.75,-2.91,0.87,0.87,0.87
233.57,3.57,2.73,3.57,2.73,-2.72,-2.92,0.85,0.85,0.85
235.90,3.51,2.70,3.52,2.70,-2.69,-2.93,0.82,0.82,0.82
238.26,3.46,2.67,3.46,2.66,-2.66,-2.94,0.80,0.80,0.80
240.64,3.41,2.63,3.41,2.63,-2.63,-2.94,0.78,0.78,0.79
243.05,3.36,2.60,3.36,2.60,-2.60,-2.94,0.76,0.76,0.77
245.48,3.31,2.57,3.32,2.57,-2.57,-2.93,0.74,0.74,0.75
247.93,3.27,2.55,3.28,2.54,-2.55,-2.92,0.72,0.73,0.73
250.41,3.24,2.53,3.24,2.52,-2.52,-2.91,0.72,0.72,0.72
252.92,3.20,2.50,3.20,2.50,-2.50,-2.89,0.70,0.70,0.71
255.45,3.16,2.48,3.16,2.47,-2.47,-2.87,0.69,0.69,0.69
258.00,3.12,2.45,3.13,2.45,-2.45,-2.84,0.68,0.68,0.68
260.58,3.09,2.43,3.09,2.42,-2.42,-2.81,0.67,0.67,0.67
263.19,3.05,2.40,3.05,2.39,-2.39,-2.77,0.67,0.66,0.66
265.82,3.00,2.36,3.00,2.35,-2.35,-2.73,0.65,0.65,0.65
268.48,2.94,2.31,2.95,2.31,-2.31,-2.69,0.63,0.64,0.64
271.16,2.89,2.27,2.89,2.27,-2.27,-2.64,0.62,0.62,0.63
273.87,2.84,2.22,2.84,2.22,-2.22,-2.59,0.62,0.61,0.62
276.61,2.78,2.18,2.79,2.18,-2.18,-2.54,0.61,0.61,0.61
279.38,2.73,2.14,2.73,2.13,-2.13,-2.49,0.61,0.60,0.60
282.17,2.67,2.08,2.67,2.08,-2.08,-2.43,0.60,0.60,0.60
284.99,2.62,2.02,2.62,2.02,-2.03,-2.37,0.60,0.60,0.60
287.84,2.56,1.96,2.56,1.97,-1.97,-2.30,0.59,0.59,0.60
290.72,2.51,1.92,2.51,1.92,-1.92,-2.24,0.59,0.59,0.59
293.63,2.45,1.87,2.46,1.87,-1.86,-2.18,0.59,0.59,0.59
296.57,2.40,1.82,2.40,1.82,-1.81,-2.11,0.59,0.59,0.59
299.53,2.35,1.77,2.35,1.76,-1.76,-2.04,0.59,0.59,0.59
302.53,2.29,1.71,2.29,1.71,-1.71,-1.97,0.58,0.58,0.59
305.55,2.24,1.66,2.25,1.66,-1.67,-1.91,0.58,0.58,0.59
308.61,2.20,1.62,2.20,1.62,-1.62,-1.84,0.58,0.58,0.59
311.69,2.17,1.58,2.17,1.58,-1.59,-1.77,0.59,0.58,0.59
314.81,2.13,1.55,2.13,1.55,-1.55,-1.70,0.58,0.59,0.59
317.96,2.10,1.52,2.10,1.52,-1.51,-1.63,0.59,0.59,0.59
321.14,2.07,1.49,2.07,1.48,-1.48,-1.56,0.59,0.59,0.59
324.35,2.04,1.46,2.04,1.45,-1.45,-1.49,0.60,0.60,0.59
327.59,2.01,1.42,2.01,1.42,-1.41,-1.43,0.60,0.60,0.60
330.87,1.97,1.38,1.97,1.38,-1.37,-1.36,0.60,0.60,0.60
334.18,1.93,1.34,1.93,1.33,-1.33,-1.29,0.60,0.60,0.60
337.52,1.88,1.29,1.89,1.29,-1.29,-1.23,0.60,0.60,0.60
340.90,1.84,1.24,1.84,1.24,-1.24,-1.16,0.60,0.60,0.61
344.30,1.80,1.19,1.80,1.19,-1.19,-1.10,0.61,0.61,0.61
347.75,1.75,1.14,1.76,1.14,-1.14,-1.03,0.61,0.61,0.62
351.23,1.71,1.10,1.71,1.09,-1.09,-0.97,0.62,0.62,0.62
354.74,1.67,1.05,1.67,1.05,-1.05,-0.91,0.62,0.62,0.63
358.28,1.63,1.00,1.63,1.00,-1.00,-0.85,0.63,0.63,0.63
361.87,1.59,0.96,1.59,0.95,-0.96,-0.78,0.64,0.64,0.64
365.49,1.55,0.91,1.55,0.91,-0.91,-0.72,0.64,0.64,0.65
369.14,1.51,0.87,1.52,0.87,-0.87,-0.66,0.64,0.65,0.65
372.83,1.48,0.83,1.48,0.82,-0.82,-0.61,0.66,0.65,0.66
376.56,1.44,0.79,1.44,0.78,-0.78,-0.55,0.66,0.66,0.66
380.33,1.40,0.74,1.40,0.74,-0.74,-0.49,0.67,0.67,0.67
384.13,1.36,0.70,1.36,0.69,-0.69,-0.43,0.67,0.67,0.67
387.97,1.32,0.65,1.32,0.65,-0.64,-0.38,0.68,0.68,0.68
391.85,1.28,0.60,1.28,0.60,-0.60,-0.32,0.69,0.68,0.69
395.77,1.24,0.56,1.24,0.55,-0.55,-0.27,0.69,0.69,0.69
399.73,1.19,0.50,1.20,0.50,-0.50,-0.21,0.69,0.70,0.70
403.72,1.15,0.45,1.15,0.45,-0.45,-0.16,0.70,0.70,0.71
407.76,1.11,0.41,1.11,0.40,-0.40,-0.11,0.71,0.71,0.71
411.84,1.07,0.36,1.07,0.35,-0.35,-0.06,0.72,0.72,0.72
415.96,1.02,0.30,1.03,0.30,-0.30,-0.00,0.72,0.73,0.73
420.12,0.98,0.26,0.98,0.25,-0.25,0.05,0.73,0.73,0.73
424.32,0.94,0.21,0.94,0.20,-0.20,0.09,0.74,0.74,0.74
428.56,0.89,0.15,0.90,0.15,-0.15,0.14,0.75,0.75,0.75
432.85,0.85,0.10,0.85,0.10,-0.10,0.19,0.76,0.75,0.76
437.18,0.80,0.05,0.80,0.04,-0.05,0.24,0.76,0.76,0.76
441.55,0.76,-0.00,0.76,-0.01,0.00,0.28,0.76,0.76,0.77
445.96,0.72,-0.05,0.72,-0.05,0.05,0.32,0.77,0.77,0.78
450.42,0.69,-0.09,0.69,-0.10,0.09,0.37,0.79,0.78,0.79
454.93,0.66,-0.13,0.66,-0.13,0.14,0.41,0.80,0.80,0.80
459.48,0.63,-0.17,0.63,-0.18,0.18,0.45,0.81,0.81,0.81
464.07,0.60,-0.21,0.60,-0.22,0.22,0.49,0.82,0.82,0.82
468.71,0.56,-0.26,0.57,-0.26,0.26,0.53,0.82,0.83,0.83
473.40,0.53,-0.30,0.53,-0.30,0.30,0.56,0.83,0.83,0.84
478.13,0.50,-0.34,0.50,-0.35,0.34,0.60,0.84,0.84,0.85
482.91,0.47,-0.38,0.47,-0.38,0.38,0.63,0.86,0.86,0.86
487.74,0.44,-0.42,0.44,-0.42,0.43,0.66,0.87,0.87,0.87
492.62,0.41,-0.46,0.41,-0.46,0.47,0.69,0.88,0.88,0.88
497.55,0.38,-0.50,0.38,-0.51,0.51,0.72,0.89,0.89,0.89
502.52,0.34,-0.55,0.35,-0.55,0.56,0.74,0.90,0.90,0.90
507.55,0.31,-0.60,0.31,-0.60,0.60,0.77,0.91,0.91,0.92
512.62,0.28,-0.64,0.28,-0.65,0.64,0.79,0.92,0.92,0.93
517.75,0.25,-0.68,0.25,-0.69,0.68,0.81,0.93,0.93,0.94
522.93,0.22,-0.72,0.22,-0.72,0.73,0.83,0.95,0.95,0.95
528.16,0.19,-0.76,0.19,-0.76,0.77,0.85,0.96,0.96,0.96
533.44,0.16,-0.80,0.16,-0.81,0.81,0.87,0.97,0.97,0.97
