frequency,raw,error,smoothed,error_smoothed,equalization,fixed_band_eq,equalized_raw,equalized_smoothed,target
43.03,6.71,1.18,6.71,1.18,-6.06,-2.72,0.65,0.65,5.53
43.46,7.42,1.89,7.41,1.89,-6.32,-2.95,1.10,1.10,5.53
43.90,8.11,2.59,8.12,2.59,-6.57,-3.19,1.54,1.54,5.53
44.33,8.80,3.27,8.80,3.28,-6.83,-3.42,1.96,1.97,5.53
44.78,9.48,3.95,9.46,3.94,-7.09,-3.67,2.39,2.37,5.53
45.23,10.11,4.58,10.11,4.58,-7.35,-3.91,2.76,2.76,5.53
45.68,10.73,5.21,10.75,5.22,-7.61,-4.15,3.13,3.14,5.53
46.13,11.37,5.84,11.38,5.85,-7.87,-4.40,3.50,3.51,5.53
46.60,12.01,6.48,12.00,6.47,-8.12,-4.65,3.89,3.87,5.53
47.06,12.60,7.08,12.58,7.06,-8.38,-4.90,4.22,4.20,5.53
47.53,13.11,7.59,13.12,7.60,-8.64,-5.16,4.47,4.48,5.53
48.01,13.62,8.09,13.62,8.09,-8.90,-5.41,4.72,4.72,5.53
48.49,14.10,8.57,14.10,8.57,-9.16,-5.67,4.94,4.94,5.53
48.97,14.56,9.03,14.58,9.05,-9.42,-5.93,5.14,5.16,5.53
49.46,15.01,9.49,15.01,9.48,-9.68,-6.20,5.34,5.33,5.53
49.96,15.41,9.89,15.38,9.85,-9.95,-6.46,5.47,5.43,5.53
50.46,15.68,10.15,15.69,10.16,-10.22,-6.73,5.45,5.47,5.53
50.96,15.94,10.41,15.95,10.42,-10.50,-7.00,5.44,5.45,5.53
51.47,16.20,10.67,16.20,10.67,-10.76,-7.27,5.44,5.44,5.53
51.99,16.46,10.94,16.47,10.95,-10.99,-7.54,5.47,5.48,5.53
52.51,16.72,11.20,16.75,11.23,-11.19,-7.82,5.54,5.56,5.53
53.03,16.99,11.46,16.97,11.45,-11.34,-8.09,5.64,5.63,5.53
53.56,17.16,11.63,17.10,11.57,-11.46,-8.36,5.70,5.64,5.53
54.10,17.10,11.57,17.12,11.59,-11.53,-8.63,5.57,5.58,5.53
54.64,17.04,11.52,17.06,11.54,-11.57,-8.89,5.47,5.50,5.53
55.18,16.98,11.46,16.98,11.46,-11.55,-9.15,5.43,5.43,5.53
55.74,16.92,11.40,16.92,11.40,-11.48,-9.41,5.44,5.44,5.53
56.29,16.86,11.34,16.89,11.36,-11.38,-9.66,5.49,5.51,5.53
56.86,16.81,11.28,16.82,11.30,-11.23,-9.89,5.57,5.59,5.53
57.42,16.75,11.22,16.68,11.16,-11.07,-10.12,5.68,5.61,5.53
58.00,16.45,10.93,16.45,10.92,-10.88,-10.33,5.57,5.57,5.53
58.58,16.10,10.57,16.13,10.61,-10.67,-10.53,5.43,5.46,5.53
59.16,15.74,10.22,15.76,10.24,-10.44,-10.71,5.31,5.32,5.53
59.76,15.39,9.86,15.36,9.84,-10.18,-10.87,5.21,5.18,5.53
60.35,14.94,9.41,14.95,9.43,-9.91,-11.01,5.02,5.04,5.53
60.96,14.41,8.89,14.45,8.93,-9.64,-11.13,4.77,4.81,5.53
61.57,13.89,8.36,13.79,8.27,-9.37,-11.22,4.52,4.42,5.53
62.18,13.01,7.48,13.00,7.47,-9.11,-11.29,3.90,3.88,5.53
62.80,12.03,6.51,12.09,6.56,-8.85,-11.34,3.18,3.23,5.53
63.43,11.12,5.59,11.13,5.60,-8.60,-11.35,2.52,2.53,5.53
64.07,10.21,4.68,10.20,4.68,-8.34,-11.34,1.87,1.87,5.53
64.71,9.30,3.78,9.30,3.78,-8.04,-11.31,1.26,1.26,5.53
65.35,8.39,2.87,8.19,2.67,-7.74,-11.26,0.65,0.45,5.53
66.01,7.49,1.96,7.44,1.91,-7.46,-11.18,0.03,-0.02,5.53
66.67,6.58,1.05,7.21,1.69,-7.22,-11.09,-0.64,-0.01,5.53
67.33,7.79,2.26,7.53,2.00,-7.04,-10.98,0.75,0.49,5.53
68.01,8.44,2.91,8.26,2.74,-6.92,-10.85,1.51,1.34,5.53
68.69,9.09,3.56,9.14,3.61,-6.89,-10.71,2.20,2.25,5.53
69.37,9.74,4.21,9.74,4.21,-6.93,-10.57,2.81,2.81,5.53
70.07,10.39,4.86,10.39,4.86,-7.05,-10.41,3.33,3.33,5.53
70.77,11.04,5.51,11.04,5.51,-7.27,-10.25,3.76,3.76,5.53
71.48,11.69,6.16,11.69,6.16,-7.55,-10.08,4.14,4.14,5.53
72.19,12.34,6.81,12.34,6.81,-7.84,-9.91,4.49,4.49,5.53
72.91,12.99,7.46,13.03,7.50,-8.12,-9.73,4.87,4.91,5.53
73.64,13.62,8.09,13.69,8.17,-8.32,-9.56,5.30,5.37,5.53
74.38,14.25,8.72,14.13,8.60,-8.42,-9.38,5.83,5.71,5.53
75.12,14.36,8.84,14.24,8.72,-8.45,-9.21,5.92,5.79,5.53
75.87,13.96,8.44,14.04,8.51,-8.40,-9.04,5.57,5.64,5.53
76.63,13.56,8.04,13.61,8.09,-8.27,-8.87,5.29,5.34,5.53
77.40,13.16,7.64,13.19,7.66,-8.08,-8.71,5.09,5.11,5.53
78.17,12.76,7.24,12.80,7.27,-7.83,-8.55,4.93,4.97,5.53
78.95,12.36,6.84,12.29,6.76,-7.55,-8.39,4.81,4.74,5.53
79.74,11.69,6.17,11.63,6.11,-7.25,-8.24,4.44,4.38,5.53
80.54,10.80,5.27,10.85,5.32,-6.97,-8.09,3.83,3.88,5.53
81.35,9.98,4.45,10.00,4.48,-6.70,-7.95,3.27,3.30,5.53
82.16,9.20,3.67,9.19,3.67,-6.44,-7.81,2.75,2.75,5.53
82.98,8.44,2.91,8.43,2.91,-6.19,-7.67,2.25,2.25,5.53
83.81,7.69,2.16,7.68,2.16,-5.93,-7.54,1.76,1.75,5.53
84.65,6.94,1.41,6.93,1.41,-5.67,-7.42,1.27,1.26,5.53
85.50,6.19,0.67,6.18,0.65,-5.40,-7.30,0.79,0.78,5.53
86.35,5.48,-0.04,5.48,-0.04,-5.10,-7.19,0.38,0.38,5.53
87.22,4.82,-0.71,4.88,-0.65,-4.81,-7.08,0.01,0.07,5.53
88.09,4.38,-1.14,4.37,-1.16,-4.54,-6.98,-0.16,-0.17,5.53
88.97,3.95,-1.58,4.00,-1.53,-4.31,-6.88,-0.37,-0.32,5.53
89.86,3.51,-2.01,3.59,-1.93,-4.15,-6.79,-0.64,-0.56,5.53
90.76,3.08,-2.45,2.66,-2.86,-4.06,-6.70,-0.98,-1.39,5.53
91.66,1.89,-3.63,1.70,-3.82,-4.04,-6.61,-2.15,-2.34,5.53
92.58,0.25,-5.27,1.02,-4.50,-4.10,-6.53,-3.85,-3.08,5.53
93.51,0.96,-4.56,0.85,-4.67,-4.23,-6.46,-3.27,-3.38,5.53
94.44,1.53,-3.99,1.32,-4.21,-4.43,-6.39,-2.90,-3.12,5.53
95.39,2.10,-3.42,2.12,-3.41,-4.69,-6.32,-2.58,-2.57,5.53
96.34,2.67,-2.85,2.64,-2.88,-4.97,-6.26,-2.30,-2.33,5.53
97.30,3.24,-2.28,3.19,-2.34,-5.27,-6.20,-2.03,-2.09,5.53
98.28,3.81,-1.71,3.86,-1.67,-5.56,-6.15,-1.74,-1.70,5.53
99.26,4.70,-0.82,4.82,-0.71,-5.81,-6.10,-1.11,-1.00,5.53
100.25,6.03,0.50,6.09,0.56,-6.07,-6.05,-0.05,0.01,5.53
101.25,7.65,2.13,7.62,2.09,-6.33,-6.01,1.32,1.29,5.53
102.27,9.06,3.54,9.04,3.52,-6.60,-5.97,2.46,2.44,5.53
103.29,10.33,4.80,10.12,4.60,-6.92,-5.93,3.41,3.21,5.53
104.32,10.78,5.26,10.77,5.24,-7.26,-5.89,3.52,3.51,5.53
105.37,11.24,5.71,11.25,5.72,-7.53,-5.85,3.71,3.72,5.53
106.42,11.69,6.17,12.09,6.56,-7.70,-5.82,3.99,4.39,5.53
107.48,12.86,7.34,13.03,7.51,-7.79,-5.79,5.08,5.25,5.53
108.56,14.38,8.85,13.67,8.14,-7.77,-5.76,6.61,5.90,5.53
109.64,13.70,8.17,13.77,8.24,-7.66,-5.73,6.04,6.11,5.53
110.74,13.02,7.49,13.23,7.70,-7.46,-5.70,5.55,5.76,5.53
111.85,12.34,6.81,12.34,6.81,-7.19,-5.66,5.14,5.15,5.53
112.97,11.65,6.13,11.68,6.16,-6.86,-5.63,4.79,4.82,5.53
114.10,10.97,5.45,10.96,5.44,-6.49,-5.60,4.48,4.47,5.53
115.24,10.26,4.73,10.14,4.62,-6.11,-5.57,4.15,4.03,5.53
116.39,9.28,3.76,9.32,3.79,-5.75,-5.53,3.53,3.57,5.53
117.55,8.44,2.92,8.57,3.04,-5.45,-5.49,2.99,3.12,5.53
118.73,7.99,2.46,7.95,2.42,-5.22,-5.45,2.77,2.73,5.53
119.92,7.53,2.00,7.47,1.95,-5.00,-5.41,2.53,2.47,5.53
121.12,7.07,1.55,7.09,1.56,-4.75,-5.36,2.33,2.34,5.53
122.33,6.68,1.16,6.73,1.20,-4.49,-5.31,2.20,2.24,5.53
123.55,6.46,0.94,6.46,0.93,-4.23,-5.26,2.23,2.23,5.53
124.79,6.24,0.72,6.24,0.72,-3.97,-5.20,2.27,2.27,5.53
126.03,6.02,0.50,6.00,0.48,-3.69,-5.14,2.33,2.31,5.53
127.29,5.71,0.19,5.68,0.15,-3.39,-5.07,2.32,2.29,5.53
128.57,5.28,-0.25,5.29,-0.24,-3.10,-5.00,2.17,2.19,5.53
129.85,4.84,-0.69,4.85,-0.67,-2.85,-4.93,1.99,2.01,5.53
131.15,4.40,-1.12,4.40,-1.12,-2.64,-4.86,1.77,1.77,5.53
132.46,3.97,-1.56,3.97,-1.56,-2.49,-4.78,1.48,1.48,5.53
133.79,3.53,-1.99,3.53,-1.99,-2.42,-4.69,1.11,1.11,5.53
135.12,3.10,-2.43,2.96,-2.56,-2.42,-4.61,0.67,0.54,5.53
136.48,2.66,-2.86,2.59,-2.93,-2.51,-4.52,0.16,0.09,5.53
137.84,2.23,-3.30,2.70,-2.83,-2.66,-4.43,-0.43,0.04,5.53
139.22,3.20,-2.32,3.18,-2.35,-2.87,-4.34,0.33,0.31,5.53
140.61,4.21,-1.32,3.86,-1.66,-3.14,-4.24,1.07,0.72,5.53
142.02,4.47,-1.05,4.50,-1.02,-3.43,-4.15,1.04,1.07,5.53
143.44,4.73,-0.79,4.80,-0.72,-3.73,-4.05,1.01,1.08,5.53
144.87,5.00,-0.53,4.98,-0.55,-4.00,-3.95,0.99,0.98,5.53
146.32,5.26,-0.27,5.22,-0.30,-4.26,-3.85,1.00,0.96,5.53
147.78,5.52,-0.01,5.55,0.03,-4.52,-3.75,1.00,1.03,5.53
149.26,5.96,0.43,5.94,0.42,-4.79,-3.65,1.16,1.15,5.53
150.75,6.65,1.13,6.67,1.14,-5.11,-3.55,1.54,1.55,5.53
152.26,7.42,1.89,7.64,2.12,-5.45,-3.45,1.97,2.20,5.53
153.78,8.97,3.44,8.75,3.22,-5.71,-3.35,3.26,3.04,5.53
155.32,9.91,4.38,9.86,4.33,-5.88,-3.25,4.03,3.98,5.53
156.88,10.84,5.32,11.14,5.62,-5.95,-3.15,4.89,5.19,5.53
158.44,11.78,6.25,11.85,6.33,-5.93,-3.05,5.85,5.92,5.53
160.03,12.71,7.19,11.89,6.36,-5.82,-2.95,6.90,6.07,5.53
161.63,11.13,5.60,11.34,5.81,-5.61,-2.85,5.52,5.73,5.53
163.24,10.02,4.49,10.49,4.97,-5.34,-2.76,4.68,5.15,5.53
164.88,9.81,4.28,9.72,4.19,-5.00,-2.66,4.80,4.71,5.53
166.53,9.60,4.07,9.51,3.98,-4.62,-2.57,4.97,4.89,5.53
168.19,9.39,3.86,9.39,3.86,-4.21,-2.48,5.18,5.18,5.53
169.87,9.18,3.65,9.18,3.65,-3.82,-2.39,5.36,5.36,5.53
171.57,8.97,3.44,8.97,3.44,-3.51,-2.30,5.46,5.46,5.53
173.29,8.76,3.23,8.78,3.26,-3.32,-2.21,5.44,5.47,5.53
175.02,8.55,3.02,8.56,3.04,-3.20,-2.12,5.35,5.36,5.53
176.77,8.34,2.81,8.28,2.75,-3.11,-2.03,5.23,5.17,5.53
178.54,7.83,2.31,7.81,2.28,-3.10,-1.95,4.73,4.71,5.53
180.32,7.31,1.78,7.13,1.60,-3.17,-1.87,4.14,3.96,5.53
182.13,6.54,1.01,6.63,1.11,-3.36,-1.78,3.18,3.27,5.53
183.95,6.25,0.73,6.61,1.08,-3.66,-1.70,2.59,2.95,5.53
185.79,7.21,1.69,7.11,1.58,-3.93,-1.62,3.28,3.18,5.53
187.65,8.18,2.65,8.06,2.53,-4.14,-1.55,4.04,3.92,5.53
189.52,9.14,3.61,9.38,3.86,-4.27,-1.47,4.87,5.12,5.53
191.42,10.10,4.58,10.15,4.63,-4.27,-1.39,5.83,5.88,5.53
193.33,11.07,5.54,10.30,4.78,-4.16,-1.32,6.90,6.14,5.53
195.27,9.48,3.96,9.81,4.29,-3.96,-1.25,5.52,5.85,5.53
197.22,8.64,3.11,8.80,3.27,-3.68,-1.18,4.95,5.11,5.53
199.19,7.79,2.27,7.70,2.17,-3.35,-1.11,4.45,4.35,5.53
201.18,6.95,1.43,7.09,1.57,-2.97,-1.04,3.98,4.12,5.53
203.19,6.60,1.08,6.58,1.05,-2.58,-0.97,4.02,4.00,5.53
205.23,6.26,0.73,6.21,0.68,-2.21,-0.91,4.04,3.99,5.53
207.28,5.91,0.38,6.02,0.49,-1.90,-0.84,4.01,4.12,5.53
209.35,5.56,0.03,5.64,0.11,-1.67,-0.78,3.89,3.97,5.53
211.44,5.21,-0.31,4.75,-0.78,-1.46,-0.72,3.75,3.28,5.53
213.56,3.69,-1.84,3.61,-1.91,-1.19,-0.66,2.50,2.42,5.53
215.69,1.95,-3.58,2.48,-3.04,-0.89,-0.61,1.05,1.59,5.53
217.85,1.66,-3.87,1.61,-3.92,-0.60,-0.55,1.06,1.01,5.53
220.03,1.37,-4.16,1.23,-4.30,-0.33,-0.50,1.03,0.89,5.53
222.23,1.08,-4.45,1.12,-4.41,-0.11,-0.45,0.96,1.00,5.53
224.45,0.79,-4.74,0.79,-4.74,0.05,-0.41,0.83,0.83,5.53
226.70,0.50,-5.03,0.13,-5.39,0.13,-0.36,0.63,0.27,5.53
228.96,-0.23,-5.76,-0.24,-5.77,0.15,-0.32,-0.08,-0.10,5.53
231.25,-0.73,-6.26,0.13,-5.40,0.08,-0.29,-0.65,0.21,5.53
233.57,1.19,-4.34,1.07,-4.46,-0.06,-0.25,1.13,1.01,5.53
235.90,2.94,-2.59,2.32,-3.20,-0.26,-0.22,2.68,2.06,5.53
238.26,3.32,-2.21,3.40,-2.12,-0.52,-0.20,2.80,2.88,5.53
240.64,3.70,-1.82,3.83,-1.69,-0.89,-0.17,2.81,2.94,5.53
243.05,4.08,-1.44,3.89,-1.63,-1.32,-0.15,2.76,2.57,5.53
245.48,4.47,-1.06,4.57,-0.96,-1.61,-0.13,2.85,2.95,5.53
247.93,4.85,-0.68,5.52,-0.01,-1.75,-0.12,3.09,3.77,5.53
250.41,7.24,1.71,6.60,1.08,-1.77,-0.11,5.47,4.84,5.53
252.92,7.55,2.02,7.68,2.15,-1.66,-0.11,5.89,6.02,5.53
255.45,7.86,2.34,7.95,2.42,-1.44,-0.11,6.43,6.51,5.53
258.00,7.59,2.06,6.95,1.42,-1.12,-0.11,6.47,5.83,5.53
260.58,5.31,-0.21,5.56,0.03,-0.73,-0.11,4.59,4.83,5.53
263.19,3.49,-2.04,3.96,-1.57,-0.28,-0.12,3.21,3.68,5.53
265.82,2.47,-3.06,2.24,-3.29,0.20,-0.14,2.66,2.43,5.53
268.48,1.44,-4.08,1.15,-4.37,0.67,-0.15,2.12,1.83,5.53
271.16,-0.30,-5.83,0.33,-5.20,1.13,-0.17,0.83,1.46,5.53
273.87,-0.11,-5.64,-0.39,-5.91,1.50,-0.20,1.38,1.11,5.53
276.61,-0.80,-6.33,-0.95,-6.47,1.70,-0.22,0.89,0.75,5.53
279.38,-1.49,-7.02,-1.51,-7.04,1.83,-0.25,0.34,0.32,5.53
282.17,-2.18,-7.71,-2.24,-7.77,1.99,-0.28,-0.19,-0.25,5.53
284.99,-2.87,-8.40,-2.57,-8.10,2.08,-0.32,-0.80,-0.49,5.53
287.84,-2.49,-8.01,-2.52,-8.04,2.08,-0.35,-0.40,-0.43,5.53
290.72,-2.03,-7.56,-2.28,-7.80,2.02,-0.39,-0.01,-0.26,5.53
293.63,-1.57,-7.10,-1.61,-7.13,1.84,-0.43,0.26,0.23,5.53
296.57,-1.12,-6.64,-0.68,-6.20,1.59,-0.47,0.47,0.91,5.53
299.53,0.82,-4.71,0.62,-4.91,1.31,-0.52,2.13,1.93,5.53
302.53,2.30,-3.22,2.30,-3.22,1.08,-0.56,3.38,3.38,5.53
305.55,3.79,-1.73,4.00,-1.53,0.90,-0.61,4.69,4.90,5.53
308.61,5.28,-0.25,4.98,-0.55,0.78,-0.66,6.06,5.76,5.53
311.69,5.53,0.01,5.24,-0.29,0.72,-0.71,6.25,5.96,5.53
314.81,4.67,-0.86,4.79,-0.74,0.68,-0.76,5.34,5.47,5.53
317.96,3.80,-1.73,3.98,-1.54,0.64,-0.82,4.44,4.63,5.53
321.14,3.25,-2.27,3.34,-2.19,0.60,-0.87,3.86,3.94,5.53
324.35,3.05,-2.48,3.00,-2.52,0.54,-0.93,3.59,3.54,5.53
327.59,2.84,-2.68,2.81,-2.72,0.44,-0.99,3.28,3.25,5.53
330.87,2.64,-2.89,2.64,-2.89,0.30,-1.05,2.93,2.93,5.53
334.18,2.43,-3.10,2.47,-3.06,0.09,-1.11,2.52,2.56,5.53
337.52,2.22,-3.30,2.30,-3.22,-0.23,-1.17,1.99,2.08,5.53
340.90,2.02,-3.51,1.35,-4.18,-0.57,-1.23,1.44,0.77,5.53
344.30,1.42,-4.11,1.37,-4.15,-0.89,-1.29,0.53,0.49,5.53
347.75,0.15,-5.38,2.20,-3.33,-1.13,-1.36,-0.98,1.07,5.53
351.23,5.07,-0.46,3.56,-1.96,-1.31,-1.42,3.76,2.25,5.53
354.74,5.52,-0.01,5.14,-0.38,-1.43,-1.49,4.09,3.72,5.53
358.28,5.97,0.44,7.34,1.82,-1.46,-1.56,4.50,5.88,5.53
361.87,6.42,0.89,6.01,0.49,-1.41,-1.63,5.00,4.60,5.53
365.49,6.87,1.34,3.47,-2.06,-1.26,-1.69,5.61,2.21,5.53
369.14,-2.66,-8.18,0.40,-5.12,-1.04,-1.77,-3.70,-0.64,5.53
372.83,-2.95,-8.48,-2.11,-7.64,-0.79,-1.84,-3.74,-2.90,5.53
376.56,-2.10,-7.62,-3.03,-8.55,-0.55,-1.91,-2.64,-3.57,5.53
380.33,-1.24,-6.77,-1.40,-6.92,-0.34,-1.98,-1.58,-1.74,5.53
384.13,-0.39,-5.91,-0.17,-5.70,-0.21,-2.06,-0.60,-0.39,5.53
387.97,0.47,-5.06,0.18,-5.34,-0.20,-2.13,0.27,-0.02,5.53
391.85,1.80,-3.72,1.19,-4.34,-0.26,-2.21,1.54,0.92,5.53
395.77,0.65,-4.88,2.54,-2.99,-0.40,-2.28,0.25,2.14,5.53
399.73,5.17,-0.35,3.97,-1.55,-0.63,-2.36,4.55,3.35,5.53
403.72,5.61,0.08,5.26,-0.26,-0.92,-2.43,4.69,4.34,5.53
407.76,6.05,0.52,6.44,0.91,-1.24,-2.51,4.81,5.19,5.53
411.84,6.48,0.96,6.48,0.96,-1.54,-2.58,4.94,4.94,5.53
415.96,6.92,1.40,6.92,1.40,-1.77,-2.66,5.15,5.15,5.53
420.12,7.36,1.83,7.51,1.99,-1.92,-2.73,5.44,5.60,5.53
424.32,7.80,2.27,7.81,2.28,-1.99,-2.80,5.81,5.82,5.53
428.56,8.23,2.71,7.73,2.20,-1.98,-2.87,6.25,5.75,5.53
432.85,7.07,1.54,7.34,1.81,-1.88,-2.94,5.19,5.46,5.53
437.18,6.61,1.09,6.79,1.26,-1.69,-3.01,4.92,5.10,5.53
441.55,6.34,0.82,6.27,0.74,-1.43,-3.07,4.91,4.83,5.53
445.96,6.07,0.55,6.05,0.53,-1.16,-3.13,4.91,4.89,5.53
450.42,5.80,0.27,5.80,0.27,-0.90,-3.19,4.90,4.90,5.53
454.93,5.53,0.00,5.62,0.10,-0.70,-3.24,4.83,4.92,5.53
459.48,5.26,-0.27,5.19,-0.33,-0.60,-3.29,4.66,4.59,5.53
464.07,4.99,-0.54,4.42,-1.11,-0.59,-3.33,4.40,3.83,5.53
