frequency,raw,error,smoothed,error_smoothed,equalization,fixed_band_eq,equalized_raw,equalized_smoothed,target
52.51,-0.48,-4.26,-0.48,-4.25,4.37,1.66,3.89,3.89,3.78
53.03,0.02,-3.75,0.02,-3.76,3.88,1.69,3.90,3.90,3.78
53.56,0.51,-3.26,0.51,-3.26,3.34,1.73,3.86,3.85,3.78
54.10,0.99,-2.78,0.99,-2.79,2.77,1.76,3.77,3.76,3.78
54.64,1.47,-2.30,1.46,-2.31,2.21,1.79,3.68,3.67,3.78
55.18,1.96,-1.82,1.98,-1.80,1.65,1.82,3.61,3.63,3.78
55.74,2.53,-1.25,2.56,-1.21,1.10,1.85,3.63,3.67,3.78
56.29,3.20,-0.58,3.21,-0.56,0.56,1.88,3.76,3.78,3.78
56.86,3.84,0.06,3.82,0.05,0.05,1.90,3.89,3.87,3.78
57.42,4.40,0.62,4.31,0.53,-0.43,1.91,3.97,3.88,3.78
58.00,4.62,0.85,4.65,0.88,-0.83,1.93,3.79,3.82,3.78
58.58,4.86,1.09,4.92,1.14,-1.14,1.94,3.72,3.78,3.78
59.16,5.11,1.33,5.13,1.36,-1.33,1.94,3.78,3.80,3.78
59.76,5.33,1.56,5.29,1.51,-1.40,1.94,3.93,3.88,3.78
60.35,5.34,1.57,5.29,1.51,-1.36,1.94,3.98,3.92,3.78
60.96,5.11,1.33,5.13,1.35,-1.22,1.93,3.88,3.91,3.78
61.57,4.85,1.07,4.87,1.09,-1.03,1.91,3.82,3.84,3.78
62.18,4.57,0.80,4.57,0.80,-0.81,1.89,3.76,3.76,3.78
62.80,4.32,0.55,4.31,0.54,-0.61,1.86,3.71,3.70,3.78
63.43,4.06,0.29,4.10,0.32,-0.45,1.82,3.62,3.65,3.78
64.07,3.93,0.16,3.94,0.16,-0.35,1.78,3.59,3.59,3.78
64.71,3.84,0.07,3.83,0.06,-0.33,1.74,3.51,3.50,3.78
65.35,3.75,-0.02,3.71,-0.06,-0.39,1.69,3.36,3.32,3.78
66.01,3.67,-0.10,3.63,-0.15,-0.53,1.63,3.15,3.10,3.78
66.67,3.58,-0.19,3.70,-0.08,-0.74,1.57,2.85,2.96,3.78
67.33,3.94,0.16,3.98,0.20,-1.01,1.50,2.93,2.97,3.78
68.01,4.51,0.74,4.48,0.70,-1.35,1.42,3.16,3.13,3.78
68.69,5.10,1.33,5.09,1.32,-1.73,1.34,3.37,3.36,3.78
69.37,5.71,1.93,5.67,1.90,-2.13,1.26,3.57,3.54,3.78
70.07,6.18,2.41,6.18,2.40,-2.52,1.17,3.66,3.65,3.78
70.77,6.62,2.85,6.64,2.87,-2.89,1.08,3.73,3.75,3.78
71.48,7.05,3.28,7.11,3.33,-3.23,0.98,3.82,3.88,3.78
72.19,7.51,3.73,7.49,3.72,-3.52,0.88,3.98,3.97,3.78
72.91,7.84,4.07,7.72,3.95,-3.75,0.78,4.09,3.97,3.78
73.64,7.75,3.98,7.79,4.01,-3.90,0.67,3.85,3.89,3.78
74.38,7.67,3.90,7.71,3.94,-3.96,0.56,3.72,3.76,3.78
75.12,7.59,3.82,7.61,3.83,-3.88,0.45,3.72,3.73,3.78
75.87,7.51,3.74,7.53,3.75,-3.72,0.34,3.80,3.81,3.78
76.63,7.43,3.66,7.39,3.62,-3.51,0.22,3.92,3.88,3.78
77.40,7.19,3.42,7.19,3.41,-3.31,0.10,3.89,3.88,3.78
78.17,6.90,3.13,6.92,3.14,-3.14,-0.02,3.76,3.78,3.78
78.95,6.60,2.83,6.59,2.81,-3.03,-0.14,3.57,3.56,3.78
79.74,6.31,2.54,6.26,2.48,-2.99,-0.26,3.33,3.27,3.78
80.54,6.02,2.25,6.07,2.29,-2.99,-0.39,3.03,3.08,3.78
81.35,5.97,2.20,6.10,2.32,-3.06,-0.51,2.92,3.04,3.78
82.16,6.39,2.62,6.35,2.58,-3.21,-0.64,3.18,3.14,3.78
82.98,6.82,3.04,6.76,2.99,-3.47,-0.77,3.35,3.30,3.78
83.81,7.24,3.46,7.22,3.44,-3.80,-0.90,3.44,3.42,3.78
84.65,7.63,3.86,7.66,3.89,-4.18,-1.04,3.45,3.48,3.78
85.50,8.12,4.35,8.14,4.37,-4.59,-1.17,3.53,3.55,3.78
86.35,8.70,4.92,8.69,4.92,-5.01,-1.30,3.68,3.68,3.78
87.22,9.23,5.46,9.24,5.47,-5.46,-1.44,3.78,3.79,3.78
88.09,9.78,6.01,9.72,5.94,-5.90,-1.58,3.89,3.82,3.78
88.97,10.09,6.32,10.10,6.32,-6.30,-1.71,3.79,3.80,3.78
89.86,10.38,6.61,10.41,6.63,-6.64,-1.85,3.75,3.77,3.78
90.76,10.67,6.90,10.75,6.98,-6.88,-2.00,3.79,3.87,3.78
91.66,10.97,7.19,11.02,7.24,-7.02,-2.14,3.95,4.00,3.78
92.58,11.24,7.47,11.03,7.26,-7.03,-2.28,4.21,4.00,3.78
93.51,10.75,6.97,10.72,6.95,-6.95,-2.42,3.79,3.77,3.78
94.44,10.02,6.25,10.12,6.34,-6.80,-2.57,3.22,3.32,3.78
95.39,9.33,5.55,9.34,5.56,-6.58,-2.72,2.74,2.75,3.78
96.34,8.59,4.82,8.59,4.81,-6.32,-2.86,2.27,2.27,3.78
97.30,7.83,4.06,7.84,4.06,-6.02,-3.01,1.81,1.82,3.78
98.28,7.09,3.31,7.06,3.28,-5.70,-3.16,1.39,1.36,3.78
99.26,6.32,2.55,6.25,2.48,-5.38,-3.31,0.95,0.87,3.78
100.25,5.60,1.83,5.64,1.87,-5.09,-3.46,0.51,0.55,3.78
101.25,5.15,1.37,5.34,1.57,-4.84,-3.60,0.30,0.50,3.78
102.27,5.44,1.67,5.39,1.62,-4.64,-3.75,0.80,0.75,3.78
103.29,5.76,1.99,5.69,1.92,-4.51,-3.90,1.26,1.19,3.78
104.32,6.09,2.32,6.08,2.31,-4.45,-4.05,1.65,1.64,3.78
105.37,6.40,2.63,6.41,2.63,-4.47,-4.19,1.94,1.94,3.78
106.42,6.71,2.94,6.72,2.95,-4.56,-4.34,2.16,2.16,3.78
107.48,7.05,3.27,7.04,3.26,-4.72,-4.48,2.32,2.31,3.78
108.56,7.34,3.57,7.35,3.57,-4.95,-4.62,2.40,2.40,3.78
109.64,7.66,3.88,7.65,3.88,-5.22,-4.75,2.44,2.43,3.78
110.74,7.94,4.17,7.93,4.16,-5.55,-4.88,2.40,2.39,3.78
111.85,8.24,4.47,8.21,4.44,-5.91,-5.01,2.33,2.30,3.78
112.97,8.54,4.77,8.57,4.79,-6.25,-5.13,2.29,2.31,3.78
114.10,8.97,5.20,9.04,5.27,-6.53,-5.25,2.45,2.52,3.78
115.24,9.67,5.90,9.72,5.94,-6.68,-5.35,2.99,3.03,3.78
116.39,10.38,6.61,10.51,6.74,-6.70,-5.45,3.69,3.82,3.78
117.55,11.08,7.31,10.89,7.11,-6.58,-5.55,4.50,4.31,3.78
118.73,11.08,7.31,10.69,6.92,-6.34,-5.63,4.74,4.35,3.78
119.92,9.75,5.97,10.05,6.28,-6.00,-5.70,3.75,4.05,3.78
121.12,9.04,5.26,9.18,5.40,-5.58,-5.77,3.46,3.60,3.78
122.33,8.49,4.71,8.42,4.64,-5.08,-5.82,3.41,3.34,3.78
123.55,7.92,4.15,7.97,4.20,-4.53,-5.87,3.39,3.44,3.78
124.79,7.39,3.61,7.33,3.55,-4.01,-5.90,3.37,3.32,3.78
126.03,6.82,3.05,6.55,2.77,-3.58,-5.93,3.24,2.96,3.78
127.29,5.68,1.91,5.90,2.13,-3.30,-5.94,2.38,2.60,3.78
128.57,5.35,1.57,5.58,1.81,-3.18,-5.94,2.16,2.40,3.78
129.85,5.77,2.00,5.67,1.89,-3.20,-5.93,2.58,2.47,3.78
131.15,6.21,2.44,6.14,2.36,-3.28,-5.92,2.93,2.86,3.78
132.46,6.65,2.88,6.65,2.88,-3.39,-5.89,3.27,3.27,3.78
133.79,7.09,3.32,7.16,3.38,-3.51,-5.86,3.59,3.65,3.78
135.12,7.55,3.77,7.57,3.79,-3.64,-5.81,3.91,3.93,3.78
136.48,7.97,4.20,7.80,4.03,-3.75,-5.76,4.23,4.06,3.78
137.84,7.80,4.03,7.83,4.05,-3.81,-5.71,3.99,4.01,3.78
139.22,7.61,3.84,7.67,3.90,-3.81,-5.65,3.80,3.86,3.78
140.61,7.42,3.65,7.42,3.65,-3.71,-5.58,3.71,3.71,3.78
142.02,7.22,3.45,7.24,3.46,-3.54,-5.51,3.68,3.69,3.78
143.44,7.03,3.26,7.05,3.28,-3.32,-5.43,3.71,3.73,3.78
144.87,6.83,3.06,6.82,3.04,-3.06,-5.36,3.77,3.75,3.78
146.32,6.55,2.78,6.51,2.74,-2.76,-5.28,3.80,3.75,3.78
147.78,6.10,2.33,6.12,2.34,-2.45,-5.20,3.65,3.67,3.78
149.26,5.65,1.88,5.71,1.94,-2.18,-5.11,3.48,3.53,3.78
150.75,5.20,1.43,5.23,1.46,-1.94,-5.03,3.26,3.29,3.78
152.26,4.75,0.98,4.59,0.81,-1.75,-4.95,3.00,2.84,3.78
153.78,3.87,0.10,3.78,0.00,-1.63,-4.86,2.24,2.15,3.78
155.32,2.89,-0.88,3.04,-0.73,-1.59,-4.78,1.30,1.45,3.78
156.88,2.40,-1.38,2.57,-1.20,-1.63,-4.70,0.77,0.94,3.78
158.44,2.57,-1.20,2.50,-1.27,-1.75,-4.62,0.83,0.75,3.78
160.03,2.76,-1.01,2.70,-1.07,-1.93,-4.55,0.83,0.77,3.78
161.63,2.96,-0.81,2.96,-0.82,-2.17,-4.47,0.79,0.79,3.78
163.24,3.15,-0.62,3.00,-0.77,-2.44,-4.40,0.71,0.56,3.78
164.88,3.34,-0.43,3.32,-0.45,-2.74,-4.33,0.60,0.58,3.78
166.53,3.54,-0.23,4.09,0.31,-3.05,-4.26,0.49,1.04,3.78
168.19,5.33,1.55,5.14,1.36,-3.34,-4.20,1.99,1.80,3.78
169.87,6.61,2.83,6.27,2.50,-3.63,-4.14,2.98,2.65,3.78
171.57,7.17,3.40,7.29,3.52,-3.90,-4.08,3.28,3.39,3.78
173.29,7.75,3.98,7.86,4.08,-4.15,-4.02,3.60,3.70,3.78
175.02,8.33,4.56,8.24,4.46,-4.39,-3.97,3.95,3.85,3.78
176.77,8.55,4.78,8.52,4.74,-4.60,-3.92,3.96,3.92,3.78
178.54,8.59,4.82,8.63,4.86,-4.78,-3.87,3.82,3.86,3.78
180.32,8.62,4.85,8.64,4.87,-4.91,-3.83,3.71,3.73,3.78
182.13,8.66,4.89,8.66,4.89,-4.99,-3.79,3.68,3.68,3.78
183.95,8.69,4.92,8.73,4.95,-4.99,-3.75,3.71,3.74,3.78
185.79,8.73,4.96,8.74,4.97,-4.88,-3.71,3.86,3.87,3.78
187.65,8.75,4.98,8.67,4.89,-4.69,-3.68,4.06,3.97,3.78
189.52,8.46,4.69,8.48,4.71,-4.49,-3.65,3.97,3.99,3.78
191.42,8.17,4.40,8.20,4.43,-4.30,-3.63,3.88,3.90,3.78
193.33,7.87,4.10,7.88,4.10,-4.13,-3.60,3.74,3.75,3.78
195.27,7.58,3.81,7.52,3.75,-4.02,-3.58,3.57,3.50,3.78
197.22,7.29,3.52,7.26,3.49,-3.99,-3.56,3.30,3.27,3.78
199.19,7.00,3.23,7.20,3.42,-4.06,-3.54,2.94,3.13,3.78
201.18,7.38,3.61,7.35,3.58,-4.15,-3.53,3.23,3.20,3.78
203.19,7.75,3.98,7.69,3.92,-4.25,-3.51,3.51,3.45,3.78
205.23,8.13,4.36,8.24,4.46,-4.32,-3.50,3.81,3.91,3.78
207.28,8.50,4.73,8.57,4.80,-4.35,-3.49,4.15,4.22,3.78
209.35,8.88,5.11,8.58,4.80,-4.32,-3.48,4.57,4.26,3.78
211.44,8.17,4.40,8.16,4.39,-4.18,-3.47,3.99,3.98,3.78
213.56,7.33,3.56,7.41,3.64,-3.93,-3.47,3.40,3.48,3.78
215.69,6.49,2.72,6.58,2.80,-3.60,-3.46,2.89,2.97,3.78
217.85,5.93,2.16,5.98,2.21,-3.22,-3.45,2.72,2.76,3.78
220.03,5.58,1.81,5.52,1.75,-2.83,-3.45,2.75,2.69,3.78
222.23,5.22,1.45,5.15,1.38,-2.50,-3.44,2.73,2.66,3.78
224.45,4.87,1.10,4.92,1.15,-2.26,-3.43,2.61,2.66,3.78
226.70,4.76,0.99,4.88,1.11,-2.16,-3.42,2.61,2.72,3.78
228.96,5.10,1.33,5.06,1.29,-2.15,-3.41,2.95,2.91,3.78
231.25,5.44,1.67,5.40,1.63,-2.19,-3.40,3.25,3.21,3.78
233.57,5.78,2.01,5.78,2.01,-2.29,-3.38,3.50,3.50,3.78
235.90,6.12,2.35,6.15,2.38,-2.42,-3.37,3.70,3.73,3.78
238.26,6.46,2.69,6.49,2.72,-2.57,-3.35,3.89,3.92,3.78
240.64,6.80,3.03,6.72,2.95,-2.72,-3.33,4.08,4.00,3.78
243.05,6.83,3.06,6.81,3.04,-2.85,-3.30,3.99,3.97,3.78
245.48,6.74,2.97,6.78,3.00,-2.92,-3.28,3.82,3.86,3.78
247.93,6.65,2.88,6.67,2.89,-2.92,-3.25,3.73,3.75,3.78
250.41,6.57,2.80,6.57,2.80,-2.86,-3.21,3.71,3.71,3.78
252.92,6.48,2.71,6.49,2.71,-2.78,-3.18,3.71,3.71,3.78
255.45,6.40,2.63,6.40,2.63,-2.66,-3.14,3.74,3.74,3.78
258.00,6.31,2.54,6.31,2.54,-2.55,-3.09,3.77,3.76,3.78
260.58,6.21,2.44,6.22,2.44,-2.44,-3.05,3.77,3.77,3.78
263.19,6.11,2.34,6.11,2.34,-2.35,-3.00,3.77,3.77,3.78
265.82,6.01,2.24,6.01,2.24,-2.25,-2.95,3.77,3.76,3.78
268.48,5.90,2.13,5.91,2.14,-2.14,-2.89,3.76,3.77,3.78
271.16,5.80,2.03,5.81,2.03,-2.02,-2.84,3.78,3.79,3.78
273.87,5.70,1.93,5.70,1.92,-1.87,-2.78,3.84,3.83,3.78
276.61,5.57,1.80,5.57,1.79,-1.70,-2.72,3.87,3.87,3.78
279.38,5.41,1.64,5.42,1.64,-1.54,-2.65,3.87,3.87,3.78
282.17,5.24,1.47,5.25,1.48,-1.41,-2.59,3.83,3.84,3.78
284.99,5.08,1.31,5.09,1.31,-1.32,-2.52,3.76,3.76,3.78
287.84,4.92,1.15,4.88,1.11,-1.28,-2.45,3.64,3.60,3.78
290.72,4.76,0.99,4.73,0.96,-1.30,-2.38,3.46,3.43,3.78
293.63,4.59,0.82,4.72,0.94,-1.39,-2.31,3.21,3.33,3.78
296.57,4.86,1.09,4.87,1.09,-1.53,-2.24,3.33,3.34,3.78
299.53,5.21,1.44,5.17,1.39,-1.74,-2.17,3.48,3.43,3.78
302.53,5.55,1.78,5.55,1.77,-1.99,-2.10,3.57,3.56,3.78
305.55,5.89,2.12,5.90,2.12,-2.27,-2.03,3.63,3.63,3.78
308.61,6.23,2.46,6.24,2.47,-2.57,-1.96,3.67,3.68,3.78
311.69,6.57,2.80,6.57,2.80,-2.86,-1.89,3.72,3.71,3.78
314.81,6.89,3.12,6.88,3.10,-3.14,-1.82,3.76,3.74,3.78
317.96,7.15,3.38,7.16,3.39,-3.42,-1.74,3.73,3.74,3.78
321.14,7.42,3.65,7.43,3.65,-3.70,-1.67,3.72,3.73,3.78
324.35,7.68,3.91,7.68,3.91,-3.96,-1.60,3.72,3.72,3.78
327.59,7.94,4.17,7.97,4.19,-4.19,-1.53,3.75,3.78,3.78
330.87,8.20,4.43,8.23,4.45,-4.38,-1.47,3.82,3.84,3.78
334.18,8.46,4.69,8.41,4.64,-4.53,-1.40,3.93,3.88,3.78
337.52,8.51,4.74,8.49,4.72,-4.64,-1.33,3.88,3.85,3.78
340.90,8.44,4.67,8.47,4.69,-4.69,-1.26,3.75,3.78,3.78
344.30,8.36,4.59,8.38,4.60,-4.68,-1.20,3.68,3.70,3.78
347.75,8.28,4.51,8.31,4.53,-4.60,-1.13,3.69,3.71,3.78
351.23,8.21,4.44,8.23,4.46,-4.44,-1.07,3.78,3.80,3.78
354.74,8.13,4.36,8.09,4.31,-4.21,-1.00,3.92,3.88,3.78
358.28,7.87,4.10,7.84,4.07,-3.94,-0.94,3.94,3.91,3.78
361.87,7.47,3.70,7.50,3.73,-3.63,-0.88,3.85,3.87,3.78
365.49,7.08,3.31,7.09,3.32,-3.31,-0.82,3.78,3.78,3.78
369.14,6.69,2.92,6.67,2.89,-2.98,-0.76,3.71,3.69,3.78
372.83,6.29,2.52,6.30,2.52,-2.65,-0.70,3.65,3.65,3.78
376.56,5.94,2.17,6.00,2.22,-2.33,-0.64,3.61,3.67,3.78
380.33,5.78,2.01,5.77,2.00,-2.05,-0.58,3.74,3.73,3.78
384.13,5.63,1.86,5.61,1.84,-1.81,-0.52,3.82,3.80,3.78
387.97,5.47,1.70,5.47,1.69,-1.63,-0.46,3.85,3.84,3.78
391.85,5.31,1.54,5.30,1.52,-1.50,-0.41,3.82,3.80,3.78
395.77,5.15,1.38,5.16,1.38,-1.42,-0.35,3.74,3.74,3.78
399.73,5.03,1.26,5.08,1.30,-1.38,-0.30,3.65,3.69,3.78
403.72,5.06,1.29,5.06,1.28,-1.39,-0.24,3.68,3.67,3.78
407.76,5.10,1.33,5.09,1.31,-1.40,-0.19,3.70,3.68,3.78
411.84,5.13,1.36,5.14,1.36,-1.42,-0.14,3.72,3.72,3.78
415.96,5.17,1.40,5.20,1.42,-1.40,-0.08,3.77,3.80,3.78
420.12,5.21,1.44,5.24,1.47,-1.34,-0.03,3.87,3.90,3.78
424.32,5.24,1.47,5.18,1.41,-1.22,0.02,4.02,3.96,3.78
428.56,5.02,1.25,4.97,1.20,-1.02,0.07,4.00,3.95,3.78
432.85,4.58,0.81,4.62,0.84,-0.75,0.11,3.84,3.87,3.78
437.18,4.13,0.36,4.15,0.38,-0.39,0.16,3.74,3.76,3.78
441.55,3.68,-0.09,3.68,-0.09,0.03,0.20,3.72,3.71,3.78
445.96,3.23,-0.54,3.24,-0.54,0.50,0.25,3.74,3.74,3.78
450.42,2.79,-0.98,2.80,-0.98,0.99,0.29,3.78,3.78,3.78
454.93,2.36,-1.41,2.36,-1.41,1.44,0.33,3.81,3.81,3.78
459.48,1.93,-1.84,1.90,-1.87,1.85,0.37,3.79,3.75,3.78
464.07,1.50,-2.27,1.48,-2.29,2.19,0.41,3.69,3.67,3.78
468.71,1.07,-2.70,1.17,-2.61,2.46,0.45,3.53,3.63,3.78
473.40,0.97,-2.80,0.97,-2.80,2.67,0.48,3.64,3.64,3.78
478.13,0.92,-2.85,0.89,-2.89,2.82,0.51,3.74,3.71,3.78
482.91,0.86,-2.91,0.86,-2.91,2.93,0.54,3.79,3.79,3.78
487.74,0.81,-2.96,0.82,-2.96,3.01,0.57,3.82,3.83,3.78
