frequency,raw,error,smoothed,error_smoothed,equalization,fixed_band_eq,equalized_raw,equalized_smoothed,target
35.97,5.97,2.77,5.97,2.76,-2.76,-1.14,3.21,3.20,3.20
36.33,5.97,2.77,5.97,2.77,-2.77,-1.17,3.20,3.20,3.20
36.70,5.97,2.78,5.97,2.78,-2.78,-1.21,3.19,3.19,3.19
37.06,5.97,2.78,5.97,2.78,-2.78,-1.24,3.19,3.19,3.19
37.43,5.97,2.79,5.97,2.79,-2.79,-1.27,3.18,3.18,3.18
37.81,5.97,2.79,5.97,2.79,-2.79,-1.31,3.18,3.18,3.18
38.19,5.97,2.80,5.97,2.80,-2.80,-1.35,3.17,3.17,3.17
38.57,5.97,2.80,5.97,2.80,-2.80,-1.38,3.17,3.17,3.17
38.95,5.97,2.80,5.97,2.80,-2.80,-1.42,3.17,3.17,3.17
39.34,5.97,2.81,5.97,2.81,-2.81,-1.46,3.16,3.16,3.16
39.74,5.97,2.81,5.97,2.81,-2.81,-1.50,3.16,3.16,3.16
40.14,5.97,2.82,5.97,2.82,-2.82,-1.55,3.15,3.15,3.15
40.54,5.97,2.82,5.97,2.82,-2.82,-1.59,3.14,3.14,3.15
40.94,5.97,2.83,5.97,2.83,-2.83,-1.63,3.14,3.14,3.14
41.35,5.97,2.84,5.97,2.84,-2.84,-1.68,3.13,3.13,3.13
41.76,5.97,2.85,5.97,2.85,-2.85,-1.73,3.12,3.12,3.12
42.18,5.97,2.86,5.97,2.86,-2.85,-1.78,3.11,3.11,3.11
42.60,5.97,2.87,5.97,2.86,-2.86,-1.83,3.11,3.11,3.10
43.03,5.97,2.87,5.97,2.87,-2.87,-1.88,3.10,3.10,3.10
43.46,5.97,2.88,5.97,2.88,-2.88,-1.93,3.09,3.09,3.09
43.90,5.97,2.89,5.97,2.89,-2.89,-1.99,3.08,3.08,3.08
44.33,5.97,2.90,5.97,2.90,-2.90,-2.05,3.07,3.07,3.07
44.78,5.97,2.91,5.97,2.91,-2.91,-2.10,3.06,3.06,3.06
45.23,5.97,2.92,5.97,2.92,-2.92,-2.16,3.05,3.05,3.05
45.68,5.97,2.92,5.97,2.93,-2.92,-2.23,3.04,3.04,3.05
46.13,5.97,2.94,5.97,2.93,-2.93,-2.29,3.03,3.03,3.03
46.60,5.96,2.94,5.96,2.94,-2.94,-2.35,3.02,3.02,3.02
47.06,5.96,2.95,5.96,2.95,-2.95,-2.42,3.01,3.01,3.01
47.53,5.96,2.96,5.96,2.96,-2.96,-2.49,3.00,3.00,3.00
48.01,5.96,2.97,5.96,2.97,-2.97,-2.55,2.99,2.99,2.99
48.49,5.96,2.97,5.96,2.97,-2.97,-2.62,2.99,2.98,2.98
48.97,5.95,2.98,5.95,2.98,-2.98,-2.70,2.97,2.97,2.97
49.46,5.94,2.99,5.94,2.99,-2.98,-2.77,2.96,2.96,2.95
49.96,5.93,2.99,5.93,2.99,-2.98,-2.84,2.94,2.94,2.94
50.46,5.91,2.99,5.91,2.99,-2.98,-2.91,2.92,2.93,2.92
50.96,5.89,2.99,5.89,2.99,-2.98,-2.99,2.90,2.91,2.90
51.47,5.88,2.98,5.88,2.98,-2.98,-3.06,2.89,2.89,2.89
51.99,5.86,2.98,5.86,2.98,-2.99,-3.14,2.87,2.87,2.88
52.51,5.85,2.98,5.85,2.99,-2.99,-3.21,2.86,2.86,2.87
53.03,5.84,2.99,5.84,2.99,-3.00,-3.29,2.84,2.84,2.85
53.56,5.84,3.00,5.84,3.00,-3.01,-3.37,2.83,2.83,2.84
54.10,5.83,3.01,5.83,3.02,-3.02,-3.44,2.81,2.81,2.81
54.64,5.83,3.04,5.83,3.04,-3.04,-3.51,2.79,2.79,2.79
55.18,5.83,3.06,5.82,3.05,-3.05,-3.59,2.78,2.77,2.77
55.74,5.82,3.07,5.82,3.07,-3.07,-3.66,2.75,2.75,2.75
56.29,5.82,3.09,5.82,3.09,-3.09,-3.73,2.73,2.73,2.73
56.86,5.82,3.11,5.81,3.11,-3.10,-3.79,2.72,2.71,2.71
57.42,5.81,3.13,5.81,3.12,-3.12,-3.86,2.69,2.69,2.68
58.00,5.79,3.12,5.79,3.13,-3.13,-3.92,2.66,2.67,2.67
58.58,5.78,3.14,5.78,3.14,-3.14,-3.98,2.64,2.64,2.64
59.16,5.76,3.15,5.76,3.15,-3.15,-4.03,2.61,2.61,2.61
59.76,5.74,3.16,5.74,3.16,-3.16,-4.08,2.58,2.58,2.58
60.35,5.72,3.17,5.72,3.17,-3.17,-4.13,2.55,2.55,2.55
60.96,5.71,3.18,5.71,3.18,-3.18,-4.17,2.53,2.53,2.53
61.57,5.69,3.19,5.69,3.19,-3.19,-4.21,2.50,2.50,2.50
62.18,5.68,3.21,5.68,3.20,-3.21,-4.24,2.47,2.47,2.47
62.80,5.66,3.21,5.66,3.22,-3.22,-4.27,2.43,2.44,2.44
63.43,5.65,3.24,5.65,3.24,-3.24,-4.30,2.41,2.41,2.41
64.07,5.64,3.26,5.63,3.26,-3.26,-4.32,2.38,2.38,2.37
64.71,5.62,3.28,5.62,3.29,-3.28,-4.34,2.34,2.34,2.34
65.35,5.61,3.31,5.61,3.30,-3.30,-4.35,2.31,2.31,2.30
66.01,5.60,3.33,5.59,3.32,-3.32,-4.36,2.28,2.27,2.27
66.67,5.58,3.33,5.58,3.34,-3.34,-4.36,2.24,2.24,2.24
67.33,5.57,3.36,5.57,3.36,-3.37,-4.36,2.20,2.20,2.20
68.01,5.56,3.39,5.55,3.39,-3.39,-4.36,2.16,2.16,2.17
68.69,5.54,3.42,5.54,3.42,-3.42,-4.36,2.12,2.12,2.12
69.37,5.53,3.45,5.53,3.45,-3.45,-4.35,2.08,2.08,2.08
70.07,5.52,3.48,5.52,3.48,-3.48,-4.34,2.04,2.04,2.03
70.77,5.51,3.52,5.51,3.52,-3.51,-4.33,2.00,2.00,1.99
71.48,5.49,3.54,5.49,3.54,-3.54,-4.32,1.95,1.96,1.95
72.19,5.48,3.57,5.48,3.57,-3.57,-4.30,1.91,1.91,1.91
72.91,5.46,3.59,5.46,3.59,-3.60,-4.29,1.86,1.86,1.87
73.64,5.44,3.61,5.44,3.62,-3.63,-4.27,1.81,1.81,1.83
74.38,5.42,3.65,5.42,3.65,-3.66,-4.26,1.76,1.76,1.77
75.12,5.41,3.69,5.41,3.69,-3.69,-4.24,1.72,1.72,1.72
75.87,5.40,3.73,5.40,3.73,-3.72,-4.23,1.68,1.67,1.66
76.63,5.38,3.77,5.38,3.77,-3.76,-4.22,1.62,1.62,1.61
77.40,5.36,3.79,5.36,3.80,-3.79,-4.20,1.57,1.57,1.57
78.17,5.34,3.83,5.34,3.82,-3.83,-4.19,1.51,1.51,1.51
78.95,5.32,3.85,5.32,3.86,-3.86,-4.19,1.46,1.46,1.47
79.74,5.30,3.89,5.30,3.89,-3.90,-4.18,1.40,1.40,1.41
80.54,5.28,3.93,5.28,3.93,-3.93,-4.18,1.35,1.35,1.35
81.35,5.26,3.97,5.26,3.97,-3.97,-4.17,1.29,1.29,1.29
82.16,5.24,4.01,5.24,4.01,-4.00,-4.18,1.23,1.24,1.23
82.98,5.22,4.05,5.22,4.05,-4.04,-4.18,1.18,1.18,1.17
83.81,5.20,4.08,5.20,4.08,-4.08,-4.19,1.12,1.12,1.12
84.65,5.17,4.11,5.17,4.11,-4.11,-4.19,1.06,1.06,1.05
85.50,5.14,4.14,5.14,4.14,-4.15,-4.21,0.99,1.00,1.00
86.35,5.12,4.18,5.11,4.18,-4.18,-4.22,0.94,0.94,0.94
87.22,5.09,4.21,5.09,4.21,-4.21,-4.24,0.88,0.88,0.88
88.09,5.06,4.24,5.06,4.25,-4.25,-4.26,0.81,0.82,0.82
88.97,5.04,4.28,5.04,4.28,-4.28,-4.29,0.76,0.75,0.76
89.86,5.01,4.32,5.01,4.32,-4.32,-4.32,0.69,0.69,0.69
90.76,4.98,4.36,4.98,4.35,-4.35,-4.35,0.62,0.63,0.62
91.66,4.95,4.38,4.95,4.39,-4.39,-4.38,0.56,0.56,0.56
92.58,4.93,4.43,4.93,4.43,-4.43,-4.42,0.50,0.50,0.50
93.51,4.90,4.47,4.90,4.47,-4.47,-4.46,0.43,0.43,0.43
94.44,4.87,4.50,4.87,4.51,-4.50,-4.50,0.36,0.37,0.37
95.39,4.84,4.54,4.84,4.54,-4.54,-4.55,0.30,0.30,0.29
96.34,4.81,4.58,4.81,4.58,-4.58,-4.60,0.23,0.23,0.23
97.30,4.78,4.62,4.78,4.62,-4.61,-4.65,0.17,0.17,0.16
98.28,4.75,4.65,4.75,4.65,-4.65,-4.71,0.10,0.10,0.10
99.26,4.72,4.69,4.72,4.68,-4.69,-4.76,0.03,0.03,0.03
100.25,4.68,4.71,4.68,4.72,-4.72,-4.82,-0.04,-0.04,-0.03
101.25,4.65,4.76,4.65,4.76,-4.76,-4.88,-0.11,-0.11,-0.11
102.27,4.62,4.80,4.62,4.80,-4.80,-4.95,-0.18,-0.18,-0.18
103.29,4.59,4.84,4.59,4.84,-4.84,-5.01,-0.25,-0.25,-0.25
104.32,4.56,4.88,4.56,4.89,-4.88,-5.07,-0.32,-0.32,-0.33
105.37,4.53,4.93,4.53,4.92,-4.92,-5.14,-0.39,-0.39,-0.40
106.42,4.50,4.96,4.50,4.96,-4.96,-5.21,-0.46,-0.46,-0.46
107.48,4.47,4.99,4.47,5.00,-5.00,-5.27,-0.53,-0.53,-0.53
108.56,4.44,5.04,4.44,5.03,-5.04,-5.34,-0.60,-0.60,-0.60
109.64,4.41,5.07,4.41,5.07,-5.07,-5.40,-0.66,-0.66,-0.66
110.74,4.38,5.10,4.38,5.11,-5.11,-5.46,-0.73,-0.73,-0.72
111.85,4.35,5.14,4.35,5.14,-5.15,-5.52,-0.80,-0.80,-0.80
112.97,4.32,5.19,4.32,5.18,-5.18,-5.58,-0.86,-0.86,-0.87
114.10,4.28,5.22,4.28,5.22,-5.21,-5.63,-0.94,-0.93,-0.94
115.24,4.25,5.25,4.25,5.25,-5.25,-5.68,-1.00,-1.00,-1.00
116.39,4.22,5.28,4.22,5.28,-5.28,-5.73,-1.06,-1.07,-1.06
117.55,4.19,5.32,4.19,5.31,-5.32,-5.77,-1.13,-1.13,-1.13
118.73,4.15,5.34,4.15,5.34,-5.35,-5.81,-1.20,-1.19,-1.19
119.92,4.12,5.37,4.12,5.37,-5.38,-5.84,-1.26,-1.26,-1.25
121.12,4.09,5.41,4.09,5.41,-5.41,-5.87,-1.32,-1.32,-1.32
122.33,4.05,5.44,4.05,5.44,-5.44,-5.89,-1.39,-1.38,-1.39
123.55,4.02,5.47,4.02,5.47,-5.46,-5.91,-1.44,-1.45,-1.46
124.79,3.98,5.49,3.98,5.49,-5.49,-5.91,-1.51,-1.51,-1.51
126.03,3.94,5.52,3.94,5.52,-5.51,-5.92,-1.57,-1.57,-1.58
127.29,3.90,5.53,3.90,5.53,-5.54,-5.91,-1.64,-1.64,-1.63
128.57,3.87,5.56,3.87,5.56,-5.56,-5.90,-1.69,-1.70,-1.69
129.85,3.83,5.57,3.83,5.58,-5.58,-5.89,-1.76,-1.75,-1.74
131.15,3.80,5.60,3.80,5.60,-5.61,-5.87,-1.81,-1.81,-1.81
132.46,3.76,5.63,3.76,5.63,-5.63,-5.84,-1.87,-1.87,-1.87
133.79,3.73,5.66,3.73,5.65,-5.65,-5.81,-1.92,-1.92,-1.93
135.12,3.69,5.67,3.69,5.67,-5.67,-5.77,-1.98,-1.98,-1.98
136.48,3.65,5.69,3.65,5.69,-5.68,-5.73,-2.04,-2.03,-2.04
137.84,3.62,5.71,3.61,5.70,-5.70,-5.68,-2.08,-2.09,-2.09
139.22,3.57,5.70,3.58,5.71,-5.71,-5.64,-2.15,-2.14,-2.14
140.61,3.54,5.72,3.54,5.72,-5.73,-5.59,-2.19,-2.19,-2.18
142.02,3.50,5.74,3.50,5.74,-5.74,-5.54,-2.24,-2.24,-2.24
143.44,3.46,5.75,3.46,5.75,-5.75,-5.48,-2.29,-2.29,-2.29
144.87,3.42,5.75,3.42,5.75,-5.75,-5.43,-2.34,-2.34,-2.34
146.32,3.38,5.76,3.38,5.76,-5.76,-5.37,-2.38,-2.38,-2.38
147.78,3.34,5.77,3.34,5.77,-5.77,-5.31,-2.43,-2.42,-2.43
149.26,3.31,5.78,3.31,5.77,-5.77,-5.26,-2.46,-2.47,-2.47
150.75,3.27,5.78,3.27,5.78,-5.78,-5.20,-2.51,-2.51,-2.51
152.26,3.22,5.77,3.22,5.77,-5.78,-5.15,-2.56,-2.56,-2.55
153.78,3.18,5.77,3.18,5.77,-5.78,-5.10,-2.60,-2.60,-2.60
155.32,3.13,5.77,3.13,5.77,-5.78,-5.05,-2.65,-2.64,-2.64
156.88,3.09,5.78,3.09,5.78,-5.77,-5.00,-2.68,-2.68,-2.69
158.44,3.05,5.77,3.05,5.77,-5.76,-4.95,-2.72,-2.72,-2.72
160.03,3.01,5.76,3.01,5.76,-5.76,-4.91,-2.75,-2.75,-2.76
161.63,2.96,5.75,2.96,5.75,-5.75,-4.87,-2.79,-2.79,-2.79
163.24,2.91,5.73,2.91,5.73,-5.74,-4.83,-2.83,-2.82,-2.82
164.88,2.87,5.72,2.87,5.72,-5.72,-4.80,-2.85,-2.86,-2.85
166.53,2.82,5.70,2.82,5.70,-5.71,-4.76,-2.89,-2.89,-2.88
168.19,2.78,5.70,2.78,5.69,-5.69,-4.73,-2.91,-2.91,-2.92
169.87,2.74,5.68,2.74,5.68,-5.67,-4.71,-2.94,-2.94,-2.94
171.57,2.69,5.66,2.69,5.66,-5.66,-4.69,-2.97,-2.97,-2.97
173.29,2.64,5.64,2.64,5.64,-5.64,-4.67,-3.00,-3.00,-3.00
175.02,2.59,5.61,2.59,5.61,-5.62,-4.65,-3.03,-3.02,-3.02
176.77,2.55,5.59,2.55,5.59,-5.59,-4.64,-3.04,-3.05,-3.04
178.54,2.50,5.57,2.50,5.57,-5.56,-4.63,-3.07,-3.07,-3.07
180.32,2.45,5.54,2.45,5.54,-5.54,-4.63,-3.09,-3.09,-3.09
182.13,2.40,5.51,2.40,5.51,-5.51,-4.63,-3.11,-3.11,-3.11
183.95,2.35,5.48,2.35,5.48,-5.48,-4.63,-3.13,-3.13,-3.13
185.79,2.30,5.45,2.30,5.45,-5.45,-4.64,-3.15,-3.15,-3.15
187.65,2.24,5.41,2.25,5.42,-5.42,-4.65,-3.18,-3.17,-3.17
189.52,2.20,5.39,2.20,5.39,-5.39,-4.66,-3.19,-3.19,-3.19
191.42,2.15,5.36,2.15,5.36,-5.35,-4.67,-3.21,-3.21,-3.21
193.33,2.10,5.33,2.10,5.33,-5.32,-4.69,-3.22,-3.22,-3.23
195.27,2.04,5.28,2.04,5.28,-5.28,-4.71,-3.25,-3.24,-3.24
197.22,1.99,5.25,1.99,5.25,-5.25,-4.74,-3.26,-3.26,-3.26
199.19,1.94,5.21,1.94,5.21,-5.21,-4.76,-3.27,-3.27,-3.27
201.18,1.89,5.17,1.89,5.17,-5.17,-4.79,-3.28,-3.28,-3.28
203.19,1.83,5.12,1.83,5.13,-5.13,-4.82,-3.30,-3.29,-3.30
205.23,1.78,5.09,1.78,5.09,-5.09,-4.85,-3.31,-3.31,-3.31
207.28,1.73,5.05,1.72,5.04,-5.04,-4.88,-3.32,-3.32,-3.32
209.35,1.67,5.00,1.67,5.00,-5.00,-4.92,-3.33,-3.33,-3.33
211.44,1.62,4.96,1.62,4.96,-4.96,-4.95,-3.34,-3.34,-3.34
213.56,1.57,4.92,1.57,4.91,-4.91,-4.98,-3.34,-3.34,-3.35
215.69,1.52,4.87,1.52,4.87,-4.87,-5.02,-3.35,-3.35,-3.35
217.85,1.47,4.82,1.47,4.82,-4.82,-5.05,-3.35,-3.35,-3.35
220.03,1.42,4.78,1.42,4.78,-4.78,-5.08,-3.36,-3.36,-3.36
222.23,1.36,4.72,1.36,4.73,-4.73,-5.10,-3.37,-3.37,-3.37
224.45,1.31,4.68,1.31,4.68,-4.68,-5.13,-3.38,-3.37,-3.37
226.70,1.26,4.64,1.26,4.63,-4.64,-5.15,-3.38,-3.38,-3.38
228.96,1.21,4.59,1.21,4.59,-4.59,-5.17,-3.38,-3.38,-3.38
231.25,1.16,4.55,1.16,4.55,-4.55,-5.18,-3.39,-3.39,-3.39
233.57,1.11,4.51,1.11,4.50,-4.50,-5.19,-3.39,-3.39,-3.40
235.90,1.06,4.45,1.06,4.46,-4.46,-5.19,-3.40,-3.40,-3.39
238.26,1.01,4.41,1.01,4.41,-4.41,-5.18,-3.40,-3.40,-3.40
240.64,0.96,4.36,0.96,4.36,-4.36,-5.17,-3.40,-3.40,-3.40
243.05,0.91,4.31,0.91,4.31,-4.31,-5.16,-3.40,-3.40,-3.40
245.48,0.86,4.25,0.86,4.25,-4.25,-5.13,-3.39,-3.40,-3.39
247.93,0.80,4.19,0.80,4.20,-4.20,-5.10,-3.40,-3.39,-3.39
250.41,0.75,4.14,0.75,4.14,-4.14,-5.06,-3.39,-3.40,-3.40
252.92,0.69,4.09,0.69,4.08,-4.08,-5.02,-3.39,-3.39,-3.40
255.45,0.63,4.02,0.63,4.02,-4.02,-4.96,-3.39,-3.39,-3.39
258.00,0.58,3.97,0.58,3.96,-3.96,-4.90,-3.38,-3.39,-3.39
260.58,0.52,3.90,0.52,3.90,-3.90,-4.83,-3.38,-3.38,-3.39
263.19,0.46,3.83,0.46,3.84,-3.84,-4.76,-3.38,-3.38,-3.38
265.82,0.40,3.77,0.40,3.77,-3.77,-4.67,-3.37,-3.37,-3.37
268.48,0.35,3.71,0.34,3.71,-3.71,-4.59,-3.36,-3.36,-3.36
271.16,0.28,3.64,0.28,3.64,-3.64,-4.49,-3.36,-3.36,-3.36
273.87,0.23,3.58,0.22,3.57,-3.58,-4.39,-3.35,-3.35,-3.35
276.61,0.16,3.51,0.16,3.51,-3.51,-4.28,-3.35,-3.35,-3.35
279.38,0.11,3.44,0.11,3.44,-3.44,-4.18,-3.33,-3.34,-3.33
282.17,0.05,3.38,0.05,3.38,-3.38,-4.06,-3.33,-3.33,-3.33
284.99,-0.01,3.31,-0.01,3.31,-3.31,-3.94,-3.32,-3.32,-3.32
287.84,-0.07,3.24,-0.07,3.24,-3.24,-3.82,-3.31,-3.31,-3.31
290.72,-0.13,3.17,-0.13,3.17,-3.17,-3.70,-3.30,-3.30,-3.30
293.63,-0.19,3.11,-0.19,3.10,-3.10,-3.57,-3.30,-3.30,-3.30
296.57,-0.25,3.03,-0.25,3.04,-3.03,-3.44,-3.29,-3.28,-3.28
299.53,-0.31,2.97,-0.31,2.97,-2.96,-3.31,-3.28,-3.27,-3.28
302.53,-0.36,2.90,-0.37,2.90,-2.89,-3.18,-3.26,-3.26,-3.26
305.55,-0.43,2.82,-0.42,2.83,-2.82,-3.05,-3.26,-3.25,-3.25
308.61,-0.48,2.75,-0.48,2.75,-2.76,-2.92,-3.24,-3.24,-3.23
311.69,-0.54,2.69,-0.54,2.68,-2.69,-2.79,-3.23,-3.23,-3.23
314.81,-0.60,2.61,-0.60,2.62,-2.62,-2.65,-3.22,-3.22,-3.21
317.96,-0.66,2.55,-0.66,2.55,-2.55,-2.52,-3.21,-3.21,-3.21
321.14,-0.72,2.48,-0.72,2.49,-2.48,-2.39,-3.20,-3.20,-3.20
324.35,-0.77,2.43,-0.77,2.42,-2.41,-2.25,-3.18,-3.19,-3.20
327.59,-0.83,2.35,-0.83,2.35,-2.34,-2.12,-3.17,-3.17,-3.18
330.87,-0.89,2.27,-0.89,2.28,-2.27,-1.99,-3.16,-3.16,-3.17
334.18,-0.95,2.20,-0.95,2.20,-2.20,-1.86,-3.15,-3.15,-3.15
337.52,-1.01,2.12,-1.01,2.13,-2.13,-1.73,-3.14,-3.14,-3.13
340.90,-1.06,2.06,-1.07,2.05,-2.06,-1.60,-3.12,-3.13,-3.12
344.30,-1.12,1.99,-1.12,1.99,-1.99,-1.47,-3.11,-3.11,-3.11
347.75,-1.18,1.91,-1.18,1.92,-1.92,-1.34,-3.10,-3.09,-3.09
351.23,-1.23,1.86,-1.24,1.85,-1.85,-1.21,-3.08,-3.08,-3.09
354.74,-1.29,1.78,-1.29,1.78,-1.77,-1.09,-3.07,-3.07,-3.07
358.28,-1.35,1.70,-1.35,1.71,-1.70,-0.96,-3.05,-3.05,-3.05
361.87,-1.40,1.63,-1.40,1.63,-1.63,-0.83,-3.03,-3.03,-3.04
365.49,-1.46,1.56,-1.46,1.55,-1.56,-0.71,-3.02,-3.02,-3.02
369.14,-1.52,1.47,-1.52,1.48,-1.48,-0.59,-3.00,-3.00,-2.99
372.83,-1.58,1.40,-1.58,1.40,-1.40,-0.46,-2.99,-2.99,-2.98
376.56,-1.64,1.33,-1.64,1.33,-1.33,-0.34,-2.97,-2.97,-2.98
380.33,-1.70,1.26,-1.70,1.25,-1.25,-0.22,-2.95,-2.95,-2.96
384.13,-1.76,1.17,-1.76,1.17,-1.17,-0.10,-2.93,-2.93,-2.93
387.97,-1.82,1.09,-1.82,1.09,-1.09,0.02,-2.91,-2.91,-2.91
391.85,-1.88,1.01,-1.88,1.01,-1.02,0.14,-2.90,-2.89,-2.89
395.77,-1.93,0.94,-1.93,0.93,-0.94,0.26,-2.87,-2.87,-2.87
399.73,-1.99,0.86,-1.99,0.86,-0.86,0.37,-2.85,-2.85,-2.85
403.72,-2.04,0.78,-2.04,0.78,-0.79,0.49,-2.83,-2.83,-2.82
407.76,-2.09,0.71,-2.09,0.71,-0.71,0.60,-2.80,-2.80,-2.80
411.84,-2.14,0.64,-2.14,0.64,-0.63,0.71,-2.78,-2.77,-2.78
415.96,-2.19,0.57,-2.19,0.56,-0.56,0.82,-2.75,-2.75,-2.76
420.12,-2.25,0.49,-2.25,0.48,-0.48,0.93,-2.73,-2.73,-2.74
424.32,-2.31,0.40,-2.31,0.40,-0.41,1.03,-2.72,-2.72,-2.71
428.56,-2.36,0.33,-2.36,0.33,-0.33,1.14,-2.69,-2.69,-2.69
432.85,-2.41,0.25,-2.41,0.25,-0.26,1.23,-2.67,-2.67,-2.66
437.18,-2.46,0.18,-2.46,0.18,-0.18,1.33,-2.64,-2.64,-2.64
441.55,-2.52,0.10,-2.52,0.11,-0.10,1.42,-2.62,-2.62,-2.63
445.96,-2.57,0.03,-2.57,0.03,-0.03,1.51,-2.60,-2.60,-2.60
450.42,-2.62,-0.04,-2.63,-0.05,0.05,1.60,-2.57,-2.57,-2.58
454.93,-2.68,-0.13,-2.68,-0.13,0.13,1.68,-2.55,-2.55,-2.55
459.48,-2.73,-0.21,-2.73,-0.21,0.21,1.75,-2.52,-2.52,-2.52
464.07,-2.78,-0.29,-2.78,-0.29,0.29,1.82,-2.49,-2.50,-2.49
